"","X","Transmitting.time","Altitude..Ellipsoid.","Course","Positioning.mode","HorAccuracy","VerAccuracy","GPS.time.consumption","Data.Source","VDOP","logger_type","date","time_gmt0","timestamp_gmt0","hdop","X_4326","Y_4326","sat_count","speed","altitude","device_id","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"16","17","2023-03-25T11:59:26.116Z","841.22","110.4","2","0","0","2","[1]","0.8","druid","2023-03-24","16:58:09","2023-03-24 16:58:09","1","-5.3384928","41.3549504","9","0.2","789.66","13000003f9","3599","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",17,304381.042108262,4580799.55068013,304381.042108262,4580799.55068013,0.155430921397172,"NO"
"17","18","2023-03-25T11:59:26.117Z","895.37","144.8","2","0","0","3","[1]","0.77","druid","2023-03-24","17:58:08","2023-03-24 17:58:08","0.86","-5.32896","41.35392","9","0.8","843.82","13000003f9","3599","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",18,305175.459656095,4580663.67322983,305175.459656095,4580663.67322983,0.223876123464865,"NO"
"18","19","2023-03-25T11:59:26.118Z","839.09","0","2","0","0","25","[1]","0.85","druid","2023-03-24","18:58:31","2023-03-24 18:58:31","0.96","-5.329042","41.3522656","8","0.2","787.54","13000003f9","3623","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",19,305163.663661299,4580480.17264722,305163.663661299,4580480.17264722,0.0507393304541028,"NO"
"19","20","2023-03-25T11:59:26.119Z","865.62","69.4","2","0","0","3","[1]","0.87","druid","2023-03-24","19:58:07","2023-03-24 19:58:07","1.07","-5.329048","41.352256","7","0.1","814.07","13000003f9","3576","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",20,305163.133053342,4580479.12026596,305163.133053342,4580479.12026596,0.000329488433349841,"NO"
"20","21","2023-03-25T11:59:26.12Z","805.44","136.8","2","0","0","4","[1]","0.82","druid","2023-03-24","20:58:08","2023-03-24 20:58:08","1.55","-5.3288184","41.3523712","6","0.6","753.88","13000003f9","3601","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",21,305182.685302496,4580491.3945656,305182.685302496,4580491.3945656,0.00640912981103188,"NO"
"21","22","2023-03-25T11:59:26.12Z","783.61","191.2","2","0","0","9","[1]","0.95","druid","2023-03-24","21:58:18","2023-03-24 21:58:18","1.21","-5.3300576","41.3521152","6","0.9","732.05","13000003f9","3610","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",22,305078.248563335,4580465.7576813,305078.248563335,4580465.7576813,0.0297804910426198,"NO"
"22","23","2023-03-25T11:59:26.121Z","875.39","219","2","0","0","21","[1]","0.81","druid","2023-03-24","22:58:31","2023-03-24 22:58:31","0.97","-5.3298616","41.3577536","8","0.1","823.84","13000003f9","3613","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",23,305111.475085415,4581091.33805702,305111.475085415,4581091.33805702,0.173343147850319,"NO"
"23","24","2023-03-25T11:59:26.122Z","849.87","58.3","2","0","0","2","[1]","0.89","druid","2023-03-24","23:58:10","2023-03-24 23:58:10","0.99","-5.3298728","41.3577664","7","1.8","798.32","13000003f9","3579","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",24,305110.576366665,4581092.78440626,305110.576366665,4581092.78440626,0.000475650141151132,"NO"
"24","25","2023-03-25T11:59:26.123Z","848.1","66.4","2","0","0","10","[1]","0.8","druid","2023-03-25","00:58:18","2023-03-25 00:58:18","1","-5.3298872","41.3577728","7","0","796.54","13000003f9","3608","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",25,305109.390852128,4581093.5273718,305109.390852128,4581093.5273718,0.000387665921790498,"NO"
"25","26","2023-03-25T11:59:26.124Z","872.08","151.8","2","0","0","5","[1]","0.82","druid","2023-03-25","01:58:13","2023-03-25 01:58:13","1.08","-5.329934","41.3579136","7","0","820.52","13000003f9","3595","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",26,305105.896127139,4581109.26539611,305105.896127139,4581109.26539611,0.00448313909420381,"NO"
"26","27","2023-03-25T11:59:26.124Z","847.41","132.9","2","0","0","24","[1]","0.78","druid","2023-03-25","02:58:31","2023-03-25 02:58:31","0.91","-5.3299068","41.357776","10","0","795.85","13000003f9","3618","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",27,305107.760785251,4581093.92674199,305107.760785251,4581093.92674199,0.00426957112937743,"NO"
"27","28","2023-03-25T11:59:26.125Z","857.92","164.1","2","0","0","2","[1]","0.78","druid","2023-03-25","03:58:08","2023-03-25 03:58:08","0.92","-5.3299164","41.3577568","9","0.7","806.36","13000003f9","3577","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",28,305106.90039601,4581091.81659074,305106.90039601,4581091.81659074,0.000636896932114183,"NO"
"28","29","2023-03-25T11:59:26.126Z","848.25","149","2","0","0","2","[1]","0.84","druid","2023-03-25","04:58:08","2023-03-25 04:58:08","1.12","-5.329796","41.3576864","7","0.5","796.69","13000003f9","3600","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",29,305116.762213062,4581083.7294332,305116.762213062,4581083.7294332,0.00354171813689348,"NO"
"29","30","2023-03-25T11:59:30.109Z","854.31","90.4","2","0","0","13","[1]","0.84","druid","2023-03-25","05:58:19","2023-03-25 05:58:19","1.13","-5.3298496","41.3577664","6","0.1","802.75","13000003f9","3611","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",30,305112.517139925,4581092.73223081,305112.517139925,4581092.73223081,0.0027556595124424,"NO"
"30","31","2023-03-25T11:59:30.11Z","851.3","66.1","2","0","0","27","[1]","0.79","druid","2023-03-25","06:58:31","2023-03-25 06:58:31","0.82","-5.3298632","41.35776","10","0","799.75","13000003f9","3612","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",31,305111.360342106,4581092.05223584,305111.360342106,4581092.05223584,0.000371396296574224,"NO"
"31","32","2023-03-25T11:59:30.111Z","838.33","0","2","0","0","4","[1]","0.79","druid","2023-03-25","07:58:08","2023-03-25 07:58:08","0.78","-5.3328012","41.3537632","10","0","786.77","13000003f9","3577","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",32,304853.640271068,4580654.90628223,304853.640271068,4580654.90628223,0.141827993241541,"NO"
"32","33","2023-03-25T11:59:30.112Z","863.03","39.7","2","0","0","2","[1]","0.71","druid","2023-03-25","08:58:07","2023-03-25 08:58:07","0.87","-5.3430112","41.3528448","9","1.3","811.47","13000003f9","3599","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",33,303996.723124101,4580575.97859321,303996.723124101,4580575.97859321,0.239040096987507,"NO"
"33","34","2023-03-25T11:59:30.113Z","850.59","0","2","0","0","22","[1]","0.82","druid","2023-03-25","09:58:31","2023-03-25 09:58:31","0.96","-5.342966","41.3527136","9","0","799.03","13000003f9","3624","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",34,304000.110794987,4580561.30946237,304000.110794987,4580561.30946237,0.00415316472565,"NO"
"34","35","2023-03-25T11:59:30.114Z","853.17","12.1","2","0","0","2","[1]","0.76","druid","2023-03-25","10:58:10","2023-03-25 10:58:10","0.81","-5.3461832","41.3530688","12","4.9","801.61","13000003f9","3579","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",35,303732.025425556,4580608.02759421,303732.025425556,4580608.02759421,0.0760127410074922,"NO"
"35","36","2023-03-25T11:59:30.115Z","849.65","18.5","2","0","0","3","[1]","0.85","druid","2023-03-25","11:58:11","2023-03-25 11:58:11","1.34","-5.3464116","41.3527008","7","0.2","798.1","13000003f9","3601","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",36,303711.811306734,4580567.68645764,303711.811306734,4580567.68645764,0.0125270002871038,"NO"
"36","37","2023-03-25T13:59:18.987Z","864.77","322.8","2","0","0","22","[1]","0.81","druid","2023-03-25","12:28:31","2023-03-25 12:28:31","1.11","-5.346592","41.3527456","9","0","813.21","13000003f9","1820","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",37,303696.853596292,4580573.06912654,303696.853596292,4580573.06912654,0.00872967398879555,"NO"
"37","38","2023-03-25T13:59:18.988Z","853.6","292.9","2","0","0","3","[1]","0.81","druid","2023-03-25","12:58:11","2023-03-25 12:58:11","1","-5.3466228","41.3527104","9","0","802.04","13000003f9","1780","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",38,303694.171036684,4580569.23069494,303694.171036684,4580569.23069494,0.00262937336357705,"NO"
"38","39","2023-03-25T13:59:18.989Z","836.46","25.8","2","0","0","3","[1]","0.78","druid","2023-03-25","13:28:11","2023-03-25 13:28:11","0.85","-5.3463836","41.3529056","10","0.5","784.9","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",39,303714.769384958,4580590.36163558,303714.769384958,4580590.36163558,0.0163850451666324,"NO"
"39","40","2023-03-25T13:59:18.989Z","824.78","237.6","2","0","0","3","[1]","0.84","druid","2023-03-25","13:58:11","2023-03-25 13:58:11","0.9","-5.3463692","41.3525664","9","0.4","773.22","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",40,303714.954547403,4580552.66822512,303714.954547403,4580552.66822512,0.0209294087998195,"NO"
"40","41","2023-03-25T15:59:13.517Z","854.12","342.2","2","0","0","9","[1]","0.78","druid","2023-03-25","14:28:16","2023-03-25 14:28:16","0.89","-5.3468668","41.352656","9","0","802.56","13000003f9","1805","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",41,303673.594295027,4580563.74346667,303673.594295027,4580563.74346667,0.0237084274404618,"NO"
"41","42","2023-03-25T15:59:13.518Z","844.22","314","2","0","0","6","[1]","0.8","druid","2023-03-25","14:58:12","2023-03-25 14:58:12","1.03","-5.3469552","41.3525152","8","0.1","792.66","13000003f9","1796","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",42,303665.775375873,4580548.31094133,303665.775375873,4580548.31094133,0.00962729042641578,"NO"
"42","43","2023-03-25T15:59:13.518Z","858.63","103.7","2","0","0","24","[1]","0.81","druid","2023-03-25","15:28:31","2023-03-25 15:28:31","0.92","-5.3469648","41.3525568","9","0","807.07","13000003f9","1819","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",43,303665.097301433,4580552.95146637,303665.097301433,4580552.95146637,0.00257681515246702,"NO"
"43","44","2023-03-25T15:59:13.519Z","853.53","0","2","0","0","3","[1]","0.84","druid","2023-03-25","15:58:10","2023-03-25 15:58:10","0.92","-5.3471092","41.3524672","9","0.1","801.97","13000003f9","1779","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",44,303652.747278861,4580543.33046783,303652.747278861,4580543.33046783,0.00879508100148985,"NO"
"44","45","2023-03-26T11:59:34.579Z","845.06","0","2","0","0","3","[1]","0.87","druid","2023-03-25","16:28:09","2023-03-25 16:28:09","1.02","-5.3472144","41.3524064","8","0.1","793.5","13000003f9","1799","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",45,303643.763333122,4580536.8182896,303643.763333122,4580536.8182896,0.0061644076531024,"NO"
"45","46","2023-03-26T11:59:34.58Z","841.93","0","2","0","0","3","[1]","0.81","druid","2023-03-25","16:58:09","2023-03-25 16:58:09","0.97","-5.3271492","41.353536","8","0","790.37","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",46,305325.804505068,4580616.96928339,305325.804505068,4580616.96928339,0.935008177595932,"NO"
"46","47","2023-03-26T11:59:34.581Z","850.74","0","2","0","0","6","[1]","0.76","druid","2023-03-25","17:28:12","2023-03-25 17:28:12","0.99","-5.3317308","41.3568832","8","0","799.18","13000003f9","1803","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",47,304952.508856879,4580998.90450741,304952.508856879,4580998.90450741,0.296044242212807,"NO"
"47","48","2023-03-26T11:59:34.582Z","858.72","333.1","2","0","0","14","[1]","0.92","druid","2023-03-25","17:58:19","2023-03-25 17:58:19","1.36","-5.3317512","41.3569792","6","0","807.17","13000003f9","1807","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",48,304951.089066473,4581009.60913096,304951.089066473,4581009.60913096,0.00597254915361471,"NO"
"48","49","2023-03-26T11:59:34.583Z","887.99","274.3","2","0","0","26","[1]","0.84","druid","2023-03-25","18:28:31","2023-03-25 18:28:31","1.01","-5.3367896","41.355008","8","0","836.43","13000003f9","1812","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",49,304523.700319018,4580802.10274987,304523.700319018,4580802.10274987,0.262051864975319,"NO"
"49","50","2023-03-26T11:59:34.584Z","870.24","290.7","2","0","0","2","[1]","0.88","druid","2023-03-25","18:58:07","2023-03-25 18:58:07","1.13","-5.33704","41.3548544","7","0.4","818.68","13000003f9","1776","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",50,304502.29258921,4580785.6136485,304502.29258921,4580785.6136485,0.015206453671114,"NO"
"50","51","2023-03-26T11:59:34.584Z","862.59","175","2","0","0","2","[1]","0.94","druid","2023-03-25","19:28:07","2023-03-25 19:28:07","1.32","-5.3369676","41.3548672","6","0.6","811.03","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",51,304508.387735375,4580786.87148879,304508.387735375,4580786.87148879,0.00345562558742196,"NO"
"51","52","2023-03-26T11:59:34.585Z","853.35","304.9","2","0","0","3","[1]","0.88","druid","2023-03-25","19:58:08","2023-03-25 19:58:08","1.56","-5.3372856","41.354896","6","1.2","801.79","13000003f9","1801","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",52,304481.870790224,4580790.78648912,304481.870790224,4580790.78648912,0.0148748031662924,"NO"
"52","53","2023-03-26T11:59:34.586Z","878.23","8.9","2","0","0","3","[1]","0.85","druid","2023-03-25","20:28:08","2023-03-25 20:28:08","1.66","-5.3378836","41.3546336","6","0.5","826.68","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",53,304431.057567321,4580763.00199318,304431.057567321,4580763.00199318,0.0321562462254889,"NO"
"53","54","2023-03-26T11:59:34.587Z","851.03","98.8","2","0","0","21","[1]","0.71","druid","2023-03-25","20:58:31","2023-03-25 20:58:31","0.82","-5.337246","41.3548608","10","0.1","799.47","13000003f9","1823","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",54,304485.078242826,4580786.78895495,304485.078242826,4580786.78895495,0.032360672497201,"NO"
"54","55","2023-03-26T11:59:34.587Z","861.1","0","2","0","0","3","[1]","0.75","druid","2023-03-25","21:28:13","2023-03-25 21:28:13","0.92","-5.3372684","41.3547712","9","0.1","809.55","13000003f9","1782","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",55,304482.936028543,4580776.89136105,304482.936028543,4580776.89136105,0.00567962357395817,"NO"
"55","56","2023-03-26T11:59:34.588Z","841.83","173.5","2","0","0","3","[1]","0.89","druid","2023-03-25","21:58:13","2023-03-25 21:58:13","1.55","-5.3373952","41.3549568","7","0.3","790.28","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",56,304472.883956922,4580797.78427897,304472.883956922,4580797.78427897,0.0128735705598685,"NO"
"56","57","2023-03-26T11:59:34.589Z","839.13","0","1","0","0","12","[1]","0.82","druid","2023-03-25","22:28:22","2023-03-25 22:28:22","0.99","-5.3373884","41.35496","8","0.2","787.58","13000003f9","1809","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",57,304473.462411086,4580798.12422722,304473.462411086,4580798.12422722,0.000370690661550905,"NO"
"57","58","2023-03-26T11:59:34.59Z","830.05","164.8","1","0","0","22","[1]","0.84","druid","2023-03-25","22:58:31","2023-03-25 22:58:31","1.05","-5.337324","41.3548896","7","0","778.5","13000003f9","1809","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",58,304478.639168983,4580790.16254293,304478.639168983,4580790.16254293,0.00524679349081968,"NO"
"58","59","2023-03-26T11:59:34.59Z","918.91","331.9","2","0","0","2","[1]","0.97","druid","2023-03-25","23:28:11","2023-03-25 23:28:11","1.16","-5.3371248","41.354608","7","9.8","867.35","13000003f9","1780","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",59,304494.460684943,4580758.44759225,304494.460684943,4580758.44759225,0.0199002391239207,"NO"
"59","60","2023-03-26T11:59:37.603Z","771.03","0","2","0","0","7","[1]","0.89","druid","2023-03-25","23:58:15","2023-03-25 23:58:15","1","-5.3375044","41.3552736","7","0","719.47","13000003f9","1804","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",60,304464.697199248,4580833.20440767,304464.697199248,4580833.20440767,0.0445783631812558,"NO"
"60","61","2023-03-26T11:59:37.604Z","856.76","0","2","0","0","12","[1]","0.9","druid","2023-03-26","00:28:20","2023-03-26 00:28:20","2.09","-5.3371712","41.3548512","4","0.1","805.21","13000003f9","1805","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",61,304491.307103445,4580785.55433409,304491.307103445,4580785.55433409,0.0302196583778795,"YES"
"61","62","2023-03-26T11:59:37.605Z","859.49","0","2","0","0","12","[1]","0.85","druid","2023-03-26","00:58:19","2023-03-26 00:58:19","2.16","-5.3371312","41.3548512","6","0","807.94","13000003f9","1799","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",62,304494.653416046,4580785.46409576,304494.653416046,4580785.46409576,0.00185973838086983,"YES"
"62","63","2023-03-26T11:59:37.606Z","859.25","129.7","2","0","0","23","[1]","0.81","druid","2023-03-26","01:28:31","2023-03-26 01:28:31","1.1","-5.3372188","41.354896","8","0","807.69","13000003f9","1812","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",63,304487.459128481,4580790.63578456,304487.459128481,4580790.63578456,0.00488706901620402,"NO"
"63","64","2023-03-26T11:59:37.606Z","859.29","344.3","2","0","0","2","[1]","0.84","druid","2023-03-26","01:58:09","2023-03-26 01:58:09","1.07","-5.337248","41.3548928","8","3.7","807.73","13000003f9","1778","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",64,304485.0067406,4580790.34637052,304485.0067406,4580790.34637052,0.00138808665732356,"NO"
"64","65","2023-03-26T11:59:37.607Z","861.05","296.2","2","0","0","3","[1]","0.86","druid","2023-03-26","02:28:10","2023-03-26 02:28:10","1.07","-5.3374548","41.3550912","8","3","809.49","13000003f9","1801","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",65,304468.300412132,4580812.8409451,304468.300412132,4580812.8409451,NA,NA
"65","66","2023-03-26T11:59:37.608Z","863.4","261.9","2","0","0","3","[1]","0.87","druid","2023-03-26","02:58:10","2023-03-26 02:58:10","1.37","-5.3373736","41.3550272","7","1.5","811.84","13000003f9","1800","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",66,304474.901764105,4580805.55193324,304474.901764105,4580805.55193324,NA,NA
"66","67","2023-03-26T11:59:37.609Z","849.88","0","2","0","0","5","[1]","0.85","druid","2023-03-26","03:28:11","2023-03-26 03:28:11","1.31","-5.337192","41.3548096","7","0.1","798.32","13000003f9","1801","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",67,304489.442466597,4580780.98248417,304489.442466597,4580780.98248417,NA,NA
"67","68","2023-03-26T11:59:37.609Z","859.55","240.5","2","0","0","12","[1]","0.84","druid","2023-03-26","03:58:19","2023-03-26 03:58:19","1.68","-5.33732","41.3548928","6","0","807.99","13000003f9","1808","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",68,304478.983381688,4580790.50880879,304478.983381688,4580790.50880879,0.00782045426621346,"NO"
"68","69","2023-03-26T11:59:37.61Z","859.76","149.6","2","0","0","25","[1]","0.87","druid","2023-03-26","04:28:31","2023-03-26 04:28:31","1.04","-5.3372448","41.3548608","8","0","808.2","13000003f9","1812","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",69,304485.17863219,4580786.78624769,304485.17863219,4580786.78624769,0.00398655645443043,"NO"
"69","70","2023-03-26T11:59:37.611Z","859.96","242.4","2","0","0","2","[1]","0.81","druid","2023-03-26","04:58:08","2023-03-26 04:58:08","0.97","-5.3371936","41.3548576","8","0.4","808.41","13000003f9","1777","0","265","NO_burst_boost","M","PTS","AD","MNORTE","Salamanca","PTS_13007",70,304489.452330604,4580786.31544892,304489.452330604,4580786.31544892,0.00241819587049709,"NO"
