"","X","id_datoGPS","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"15","16","36496","PIC02","PTEALC","17/4/18","05:01:00","17-4-18 5:01","41,529283","0,681367","0","24","4,14","","0","pica","2018","04","17","2018-04-17","05:01:00","2018-04-17 05:01:00","0.681367","41.529283","PTS_PIC02","0","0","0","35700","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",16,807144.505820324,4604062.07551591,807144.505820324,4604062.07551591,0.0016425557654881,"NO"
"16","17","36497","PIC02","PTEALC","17/4/18","06:01:00","17-4-18 6:01","41,5296","0,680817","0,6","12","4,14","","0","pica","2018","04","17","2018-04-17","06:01:00","2018-04-17 06:01:00","0.680817","41.5296","PTS_PIC02","0,6","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",17,807097.108981362,4604095.31995833,807097.108981362,4604095.31995833,0.0160770522227636,"NO"
"17","18","36498","PIC02","PTEALC","17/4/18","07:02:00","17-4-18 7:02","41,529367","0,680717","0,2","8","4,15","","0","pica","2018","04","17","2018-04-17","07:02:00","2018-04-17 07:02:00","0.680717","41.529367","PTS_PIC02","0,2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",18,807089.867960464,4604069.08993792,807089.867960464,4604069.08993792,0.00743270798712872,"NO"
"18","19","36499","PIC02","PTEALC","17/4/18","08:02:00","17-4-18 8:02","41,5295","0,680683","0,1","20","4,16","","0","pica","2018","04","17","2018-04-17","08:02:00","2018-04-17 08:02:00","0.680683","41.5295","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",19,807086.400874464,4604083.73827297,807086.400874464,4604083.73827297,0.00418024243547685,"NO"
"19","20","36500","PIC02","PTEALC","17/4/18","09:02:00","17-4-18 9:02","41,529633","0,6805","0,1","10","4,16","","0","pica","2018","04","17","2018-04-17","09:02:00","2018-04-17 09:02:00","0.6805","41.529633","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",20,807070.500386734,4604097.85633148,807070.500386734,4604097.85633148,0.00590494404226557,"NO"
"20","21","36501","PIC02","PTEALC","17/4/18","10:03:00","17-4-18 10:03","41,5305","0,680717","0","10","4,16","","0","pica","2018","04","17","2018-04-17","10:03:00","2018-04-17 10:03:00","0.680717","41.5305","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",21,807084.50169771,4604194.90697132,807084.50169771,4604194.90697132,0.0267837776172406,"NO"
"21","22","36502","PIC02","PTEALC","17/4/18","11:03:00","17-4-18 11:03","41,5311","0,680033","0,2","19","4,16","","0","pica","2018","04","17","2018-04-17","11:03:00","2018-04-17 11:03:00","0.680033","41.5311","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",22,807024.584277375,4604259.10141383,807024.584277375,4604259.10141383,0.024385569234333,"NO"
"22","23","36503","PIC02","PTEALC","17/4/18","12:03:00","17-4-18 12:03","41,530717","0,6798","0","6","4,17","","0","pica","2018","04","17","2018-04-17","12:03:00","2018-04-17 12:03:00","0.6798","41.530717","PTS_PIC02","0","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",23,807006.955464742,4604215.74106673,807006.955464742,4604215.74106673,0.0129983322710647,"NO"
"23","24","36504","PIC02","PTEALC","17/4/18","13:03:00","17-4-18 13:03","41,530933","0,680483","0,4","7","4,17","","0","pica","2018","04","17","2018-04-17","13:03:00","2018-04-17 13:03:00","0.680483","41.530933","PTS_PIC02","0,4","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",24,807062.924929678,4604242.15782969,807062.924929678,4604242.15782969,0.0171870142851031,"NO"
"24","25","36505","PIC02","PTEALC","17/4/18","14:04:00","17-4-18 14:04","41,53085","0,679967","2","7","4,17","","0","pica","2018","04","17","2018-04-17","14:04:00","2018-04-17 14:04:00","0.679967","41.53085","PTS_PIC02","2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",25,807020.260850564,4604231.10463825,807020.260850564,4604231.10463825,0.0120384129165302,"NO"
"25","26","36506","PIC02","PTEALC","17/4/18","15:04:00","17-4-18 15:04","41,531167","0,6799","0,1","11","4,17","","0","pica","2018","04","17","2018-04-17","15:04:00","2018-04-17 15:04:00","0.6799","41.531167","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",26,807013.168978853,4604266.06834955,807013.168978853,4604266.06834955,0.00990716538306504,"NO"
"26","27","36507","PIC02","PTEALC","17/4/18","16:04:00","17-4-18 16:04","41,5315","0,679517","0","8","4,15","","0","pica","2018","04","17","2018-04-17","16:04:00","2018-04-17 16:04:00","0.679517","41.5315","PTS_PIC02","0","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",27,806979.633305706,4604301.68447986,806979.633305706,4604301.68447986,0.0135850690145032,"NO"
"27","28","36508","PIC02","PTEALC","17/4/18","17:04:00","17-4-18 17:04","41,53215","0,68065","0,7","6","4,16","","0","pica","2018","04","17","2018-04-17","17:04:00","2018-04-17 17:04:00","0.68065","41.53215","PTS_PIC02","0,7","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",28,807071.095891173,4604377.89723026,807071.095891173,4604377.89723026,0.0330612936399455,"NO"
"28","29","36509","PIC02","PTEALC","17/4/18","18:04:00","17-4-18 18:04","41,532017","0,68005","0,1","7","4,15","","0","pica","2018","04","17","2018-04-17","18:04:00","2018-04-17 18:04:00","0.68005","41.532017","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",29,807021.660256799,4604360.99264691,807021.660256799,4604360.99264691,0.0145087538640605,"NO"
"29","30","36510","PIC02","PTEALC","17/4/18","19:05:00","17-4-18 19:05","41,5324","0,67995","0,1","7","4,14","","0","pica","2018","04","17","2018-04-17","19:05:00","2018-04-17 19:05:00","0.67995","41.5324","PTS_PIC02","0,1","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",30,807011.502276416,4604403.16807896,807011.502276416,4604403.16807896,0.0118496220923528,"NO"
"30","31","36511","PIC02","PTEALC","18/4/18","05:01:00","18-4-18 5:01","41,532033","0,680217","0","20","4,11","","0","pica","2018","04","18","2018-04-18","05:01:00","2018-04-18 05:01:00","0.680217","41.532033","PTS_PIC02","0","0","0","35760","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",31,807035.519402524,4604363.36368288,807035.519402524,4604363.36368288,0.00129998715153079,"NO"
"31","32","36512","PIC02","PTEALC","18/4/18","06:01:00","18-4-18 6:01","41,53195","0,679983","0","16","4,12","","0","pica","2018","04","18","2018-04-18","06:01:00","2018-04-18 06:01:00","0.679983","41.53195","PTS_PIC02","0","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",32,807016.386883986,4604353.31403766,807016.386883986,4604353.31403766,0.00600147404368601,"NO"
"32","33","36513","PIC02","PTEALC","18/4/18","07:02:00","18-4-18 7:02","41,5322","0,679833","0,1","20","4,13","","0","pica","2018","04","18","2018-04-18","07:02:00","2018-04-18 07:02:00","0.679833","41.5322","PTS_PIC02","0,1","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",33,807002.686628744,4604380.54221819,807002.686628744,4604380.54221819,0.00832577516297028,"NO"
"33","34","36514","PIC02","PTEALC","18/4/18","08:02:00","18-4-18 8:02","41,5324","0,679283","0,1","20","4,13","","0","pica","2018","04","18","2018-04-18","08:02:00","2018-04-18 08:02:00","0.679283","41.5324","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",34,806955.846373458,4604400.79487751,806955.846373458,4604400.79487751,0.0141713869067123,"NO"
"34","35","36515","PIC02","PTEALC","18/4/18","09:02:00","18-4-18 9:02","41,5324","0,679117","0,4","8","4,14","","0","pica","2018","04","18","2018-04-18","09:02:00","2018-04-18 09:02:00","0.679117","41.5324","PTS_PIC02","0,4","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",35,806941.994980101,4604400.20431274,806941.994980101,4604400.20431274,0.00385003533237432,"NO"
"35","36","36516","PIC02","PTEALC","18/4/18","10:03:00","18-4-18 10:03","41,532067","0,679733","1,9","18","4,14","","0","pica","2018","04","18","2018-04-18","10:03:00","2018-04-18 10:03:00","0.679733","41.532067","PTS_PIC02","1,9","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",36,806994.972179877,4604365.41705582,806994.972179877,4604365.41705582,0.0173115903343058,"NO"
"36","37","36517","PIC02","PTEALC","18/4/18","11:03:00","18-4-18 11:03","41,532367","0,679983","0,1","9","4,15","","0","pica","2018","04","18","2018-04-18","11:03:00","2018-04-18 11:03:00","0.679983","41.532367","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",37,807014.412142176,4604399.62093058,807014.412142176,4604399.62093058,0.0109253840053146,"NO"
"37","38","36518","PIC02","PTEALC","18/4/18","12:03:00","18-4-18 12:03","41,532183","0,6798","0,2","15","4,15","","0","pica","2018","04","18","2018-04-18","12:03:00","2018-04-18 12:03:00","0.6798","41.532183","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",38,807000.013530845,4604378.53698618,807000.013530845,4604378.53698618,0.00709008790228856,"NO"
"38","39","36519","PIC02","PTEALC","18/4/18","13:03:00","18-4-18 13:03","41,532483","0,6802","0,2","7","4,15","","0","pica","2018","04","18","2018-04-18","13:03:00","2018-04-18 13:03:00","0.6802","41.532483","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",39,807031.969731474,4604413.27465599,807031.969731474,4604413.27465599,0.0131076597775624,"NO"
"39","40","36520","PIC02","PTEALC","18/4/18","14:04:00","18-4-18 14:04","41,529617","0,681167","0","12","4,14","","0","pica","2018","04","18","2018-04-18","14:04:00","2018-04-18 14:04:00","0.681167","41.529617","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",40,807126.234471724,4604098.45352951,807126.234471724,4604098.45352951,0.0897653018077555,"NO"
"40","41","36521","PIC02","PTEALC","18/4/18","15:04:00","18-4-18 15:04","41,52985","0,681233","0,1","12","4,13","","0","pica","2018","04","18","2018-04-18","15:04:00","2018-04-18 15:04:00","0.681233","41.52985","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",41,807130.638174933,4604124.56257084,807130.638174933,4604124.56257084,0.00735290589583702,"NO"
"41","42","36522","PIC02","PTEALC","18/4/18","16:04:00","18-4-18 16:04","41,529633","0,682717","0,2","14","4,13","","0","pica","2018","04","18","2018-04-18","16:04:00","2018-04-18 16:04:00","0.682717","41.529633","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",42,807255.499566193,4604105.74866069,807255.499566193,4604105.74866069,0.0350654986456183,"NO"
"42","43","36523","PIC02","PTEALC","18/4/18","17:05:00","18-4-18 17:05","41,511367","0,707783","0","13","4,13","","0","pica","2018","04","18","2018-04-18","17:05:00","2018-04-18 17:05:00","0.707783","41.511367","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",43,809434.289885237,4602166.9105396,809434.289885237,4602166.9105396,0.796651887923571,"NO"
"43","44","36524","PIC02","PTEALC","18/4/18","18:05:00","18-4-18 18:05","41,5116","0,707517","0,2","10","4,13","","0","pica","2018","04","18","2018-04-18","18:05:00","2018-04-18 18:05:00","0.707517","41.5116","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",44,809410.975750178,4602191.83111405,809410.975750178,4602191.83111405,0.00947681219366985,"NO"
"44","45","36525","PIC02","PTEALC","18/4/18","19:05:00","18-4-18 19:05","41,511067","0,70825","0,3","6","4,12","","0","pica","2018","04","18","2018-04-18","19:05:00","2018-04-18 19:05:00","0.70825","41.511067","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",45,809474.701224284,4602135.27048515,809474.701224284,4602135.27048515,0.0236617253495142,"NO"
"45","46","36526","PIC02","PTEALC","19/4/18","05:02:00","19-4-18 5:02","41,509617","0,708767","0","24","4,09","","0","pica","2018","04","19","2018-04-19","05:02:00","2018-04-19 05:02:00","0.708767","41.509617","PTS_PIC02","0","0","0","35820","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",46,809524.772718623,4601976.10486042,809524.772718623,4601976.10486042,0.00465804354898164,"NO"
"46","47","36527","PIC02","PTEALC","19/4/18","06:02:00","19-4-18 6:02","41,510467","0,708167","0,1","10","4,09","","0","pica","2018","04","19","2018-04-19","06:02:00","2018-04-19 06:02:00","0.708167","41.510467","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",47,809470.635189599,4602068.34416011,809470.635189599,4602068.34416011,0.0297009375043605,"NO"
"47","48","36528","PIC02","PTEALC","19/4/18","07:03:00","19-4-18 7:03","41,529617","0,681","0","20","4,09","","0","pica","2018","04","19","2018-04-19","07:03:00","2018-04-19 07:03:00","0.681","41.529617","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",48,807112.299032655,4604097.85910897,807112.299032655,4604097.85910897,0.849871393820786,"NO"
"48","49","36529","PIC02","PTEALC","19/4/18","08:03:00","19-4-18 8:03","41,52965","0,681383","0,1","9","4,11","","0","pica","2018","04","19","2018-04-19","08:03:00","2018-04-19 08:03:00","0.681383","41.52965","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",49,807144.102426304,4604102.88697499,807144.102426304,4604102.88697499,0.00894150900809794,"NO"
"49","50","36530","PIC02","PTEALC","19/4/18","09:03:00","19-4-18 9:03","41,529667","0,682317","0,3","15","4,11","","0","pica","2018","04","19","2018-04-19","09:03:00","2018-04-19 09:03:00","0.682317","41.529667","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",50,807221.960166217,4604108.09996476,807221.960166217,4604108.09996476,0.0216695538607032,"NO"
"50","51","36531","PIC02","PTEALC","19/4/18","10:03:00","19-4-18 10:03","41,529133","0,68155","0,3","12","4,11","","0","pica","2018","04","19","2018-04-19","10:03:00","2018-04-19 10:03:00","0.68155","41.529133","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",51,807160.487071679,4604046.06979834,807160.487071679,4604046.06979834,0.0242518416275172,"NO"
"51","52","36532","PIC02","PTEALC","19/4/18","11:04:00","19-4-18 11:04","41,529517","0,682917","0","27","4,11","","0","pica","2018","04","19","2018-04-19","11:04:00","2018-04-19 11:04:00","0.682917","41.529517","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",52,807272.738454506,4604093.57934247,807272.738454506,4604093.57934247,0.0332945826311972,"NO"
"52","53","36533","PIC02","PTEALC","19/4/18","12:04:00","19-4-18 12:04","41,529517","0,683033","0","8","4,11","","0","pica","2018","04","19","2018-04-19","12:04:00","2018-04-19 12:04:00","0.683033","41.529517","PTS_PIC02","0","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",53,807282.418178147,4604093.99244606,807282.418178147,4604093.99244606,0.00269051227023465,"NO"
"53","54","36534","PIC02","PTEALC","19/4/18","13:04:00","19-4-18 13:04","41,52955","0,682717","0","7","4,11","","0","pica","2018","04","19","2018-04-19","13:04:00","2018-04-19 13:04:00","0.682717","41.52955","PTS_PIC02","0","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",54,807255.89289329,4604096.53170019,807255.89289329,4604096.53170019,0.00739976354488548,"NO"
"54","55","36535","PIC02","PTEALC","19/4/18","14:05:00","19-4-18 14:05","41,529783","0,68295","0","27","4,1","","0","pica","2018","04","19","2018-04-19","14:05:00","2018-04-19 14:05:00","0.68295","41.529783","PTS_PIC02","0","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",55,807274.231545239,4604123.23555577,807274.231545239,4604123.23555577,0.008848532023626,"NO"
"55","56","36536","PIC02","PTEALC","19/4/18","15:05:00","19-4-18 15:05","41,529317","0,683033","0,2","9","4,09","","0","pica","2018","04","19","2018-04-19","15:05:00","2018-04-19 15:05:00","0.683033","41.529317","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",56,807283.366032599,4604071.78290214,807283.366032599,4604071.78290214,0.0145118564176012,"NO"
"56","57","36453","PIC02","PTEALC","19/4/18","16:06:00","19-4-18 16:06","41,52945","0,682967","0,2","30","4,09","","0","pica","2018","04","19","2018-04-19","16:06:00","2018-04-19 16:06:00","0.682967","41.52945","PTS_PIC02","0,2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",57,807277.228275111,4604086.31720557,807277.228275111,4604086.31720557,0.00430951562865845,"NO"
"57","58","36454","PIC02","PTEALC","19/4/18","17:06:00","19-4-18 17:06","41,529717","0,681683","0,3","23","4,09","","0","pica","2018","04","19","2018-04-19","17:06:00","2018-04-19 17:06:00","0.681683","41.529717","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",58,807168.818721783,4604111.39512332,807168.818721783,4604111.39512332,0.0309003993433762,"NO"
"58","59","36455","PIC02","PTEALC","19/4/18","18:07:00","19-4-18 18:07","41,529817","0,682367","0,1","7","4,09","","0","pica","2018","04","19","2018-04-19","18:07:00","2018-04-19 18:07:00","0.682367","41.529817","PTS_PIC02","0,1","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",59,807225.421684405,4604124.93515305,807225.421684405,4604124.93515305,0.0158972671507483,"NO"
"59","60","36456","PIC02","PTEALC","19/4/18","19:07:00","19-4-18 19:07","41,52955","0,681883","0,2","7","4,08","","0","pica","2018","04","19","2018-04-19","19:07:00","2018-04-19 19:07:00","0.681883","41.52955","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",60,807186.299060056,4604093.56217353,807186.299060056,4604093.56217353,0.0139261916455179,"NO"
"60","61","36457","PIC02","PTEALC","20/4/18","05:01:00","20-4-18 5:01","41,529783","0,681333","0","16","4,05","","0","pica","2018","04","20","2018-04-20","05:01:00","2018-04-20 05:01:00","0.681333","41.529783","PTS_PIC02","0","0","0","35640","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",61,807139.30010608,4604117.47833518,807139.30010608,4604117.47833518,0.00147959069706265,"NO"
"61","62","36458","PIC02","PTEALC","20/4/18","06:01:00","20-4-18 6:01","41,529167","0,681717","0,1","16","4,06","","0","pica","2018","04","20","2018-04-20","06:01:00","2018-04-20 06:01:00","0.681717","41.529167","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",62,807174.261539496,4604050.43992844,807174.261539496,4604050.43992844,0.0209961697739199,"NO"
"62","63","36459","PIC02","PTEALC","20/4/18","07:02:00","20-4-18 7:02","41,529267","0,681667","0,2","17","4,07","","0","pica","2018","04","20","2018-04-20","07:02:00","2018-04-20 07:02:00","0.681667","41.529267","PTS_PIC02","0,2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",63,807169.61547396,4604061.36669872,807169.61547396,4604061.36669872,0.00324324221340345,"NO"
"63","64","36460","PIC02","PTEALC","20/4/18","08:02:00","20-4-18 8:02","41,530133","0,681217","0,1","28","4,07","","0","pica","2018","04","20","2018-04-20","08:02:00","2018-04-20 08:02:00","0.681217","41.530133","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",64,807127.96248201,4604155.93211686,807127.96248201,4604155.93211686,0.0286954804091271,"NO"
"64","65","36461","PIC02","PTEALC","20/4/18","09:02:00","20-4-18 9:02","41,529933","0,681117","0,2","8","4,09","","0","pica","2018","04","20","2018-04-20","09:02:00","2018-04-20 09:02:00","0.681117","41.529933","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",65,807120.565345539,4604133.366628,807120.565345539,4604133.366628,0.00659455067369224,"NO"
"65","66","36462","PIC02","PTEALC","20/4/18","10:03:00","20-4-18 10:03","41,52985","0,680867","0,2","17","4,08","","0","pica","2018","04","20","2018-04-20","10:03:00","2018-04-20 10:03:00","0.680867","41.52985","PTS_PIC02","0,2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",66,807100.097143256,4604123.25983944,807100.097143256,4604123.25983944,0.00623531656481165,"NO"
"66","67","36463","PIC02","PTEALC","20/4/18","11:03:00","20-4-18 11:03","41,5299","0,680433","0,3","7","4,09","","0","pica","2018","04","20","2018-04-20","11:03:00","2018-04-20 11:03:00","0.680433","41.5299","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",67,807063.645025574,4604127.2676232,807063.645025574,4604127.2676232,0.0101837758420373,"NO"
"67","68","36464","PIC02","PTEALC","20/4/18","12:03:00","20-4-18 12:03","41,529867","0,6804","0,2","13","4,08","","0","pica","2018","04","20","2018-04-20","12:03:00","2018-04-20 12:03:00","0.6804","41.529867","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",68,807061.047613619,4604123.48561046,807061.047613619,4604123.48561046,0.00127410340057904,"NO"
"68","69","36465","PIC02","PTEALC","20/4/18","13:04:00","20-4-18 13:04","41,529683","0,6804","0,6","7","4,09","","0","pica","2018","04","20","2018-04-20","13:04:00","2018-04-20 13:04:00","0.6804","41.529683","PTS_PIC02","0,6","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",69,807061.919020441,4604103.05283661,807061.919020441,4604103.05283661,0.00558627344243828,"NO"
"69","70","36466","PIC02","PTEALC","20/4/18","14:04:00","20-4-18 14:04","41,529567","0,680317","0,1","12","4,09","","0","pica","2018","04","20","2018-04-20","14:04:00","2018-04-20 14:04:00","0.680317","41.529567","PTS_PIC02","0,1","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",70,807055.542382641,4604089.87593334,807055.542382641,4604089.87593334,0.00406518346957345,"NO"
"70","71","36467","PIC02","PTEALC","20/4/18","15:04:00","20-4-18 15:04","41,5299","0,6803","0,4","7","4,09","","0","pica","2018","04","20","2018-04-20","15:04:00","2018-04-20 15:04:00","0.6803","41.5299","PTS_PIC02","0,4","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",71,807052.546791437,4604126.79431436,807052.546791437,4604126.79431436,0.0102859522761015,"NO"
"71","72","36468","PIC02","PTEALC","20/4/18","16:04:00","20-4-18 16:04","41,529517","0,6804","0,4","19","4,08","","0","pica","2018","04","20","2018-04-20","16:04:00","2018-04-20 16:04:00","0.6804","41.529517","PTS_PIC02","0,4","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",72,807062.705178219,4604084.6189214,807062.705178219,4604084.6189214,0.0120470768242005,"NO"
"72","73","36469","PIC02","PTEALC","20/4/18","17:05:00","20-4-18 17:05","41,529667","0,6711","0,2","44","4,05","","0","pica","2018","04","20","2018-04-20","17:05:00","2018-04-20 17:05:00","0.6711","41.529667","PTS_PIC02","0,2","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",73,806285.950547268,4604068.22172445,806285.950547268,4604068.22172445,0.212217340372214,"NO"
"73","74","36470","PIC02","PTEALC","20/4/18","18:06:00","20-4-18 18:06","41,532033","0,679133","0,4","23","4,05","","0","pica","2018","04","20","2018-04-20","18:06:00","2018-04-20 18:06:00","0.679133","41.532033","PTS_PIC02","0,4","0","0","3660","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",74,806945.067615612,4604359.50673025,806945.067615612,4604359.50673025,0.196834860186479,"NO"
"74","75","36471","PIC02","PTEALC","20/4/18","19:06:00","20-4-18 19:06","41,532","0,679433","0,2","7","4,06","","0","pica","2018","04","20","2018-04-20","19:06:00","2018-04-20 19:06:00","0.679433","41.532","PTS_PIC02","0,2","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",75,806970.256647296,4604356.90946455,806970.256647296,4604356.90946455,0.00703209690569027,"NO"
"75","76","36472","PIC02","PTEALC","21/4/18","05:01:00","21-4-18 5:01","41,53225","0,67915","0,1","11","4,05","","0","pica","2018","04","21","2018-04-21","05:01:00","2018-04-21 05:01:00","0.67915","41.53225","PTS_PIC02","0,1","0","0","35700","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",76,806945.458750126,4604383.66455791,806945.458750126,4604383.66455791,0.0010218125635024,"NO"
"76","77","36473","PIC02","PTEALC","21/4/18","06:01:00","21-4-18 6:01","41,531917","0,68","0,4","9","4,05","","0","pica","2018","04","21","2018-04-21","06:01:00","2018-04-21 06:01:00","0.68","41.531917","PTS_PIC02","0,4","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",77,807017.961684761,4604349.70995593,807017.961684761,4604349.70995593,0.022232690460812,"NO"
"77","78","36474","PIC02","PTEALC","21/4/18","07:01:00","21-4-18 7:01","41,5309","0,680333","0,3","9","4,05","","0","pica","2018","04","21","2018-04-21","07:01:00","2018-04-21 07:01:00","0.680333","41.5309","PTS_PIC02","0,3","0","0","3600","0","7439","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_PIC02",78,807050.564609832,4604237.95944038,807050.564609832,4604237.95944038,0.0323269409243983,"NO"
