"","X","Quality","Day","Month","Year","Hr","Min","Outlier","logger_type","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","altitude","hdop","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"149","150","3","16","06","2011","23","39","0","argos","2011-06-16","23:39:23","2011-06-16 23:39:23","-4.162777778","38.77666667","0.696","0","8793","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",150,398995.764981783,4292635.45215954,398995.764981783,4292635.45215954,0.112475651052986,"NO"
"150","151","3","19","06","2011","4","37","0","argos","2011-06-19","04:37:35","2011-06-19 04:37:35","-4.156111111","38.76694444","0.694","0","190692","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",151,399561.245001264,4291549.2197427,399561.245001264,4291549.2197427,0.00642189034766068,"NO"
"151","152","2","19","06","2011","7","28","0","argos","2011-06-19","07:28:10","2011-06-19 07:28:10","-4.161388889","38.76583333","0.696","0","10235","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",152,399101.151884501,4291431.72538288,399101.151884501,4291431.72538288,0.0463910224658892,"NO"
"152","153","1","21","06","2011","19","40","0","argos","2011-06-21","19:40:12","2011-06-21 19:40:12","-4.169722222","38.77944444","0.697","0","216722","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",153,398396.462368395,4292951.3977609,398396.462368395,4292951.3977609,0.00772926447433415,"NO"
"153","154","2","21","06","2011","21","41","0","argos","2011-06-21","21:41:17","2011-06-21 21:41:17","-4.162222222","38.76444444","0.696","0","7265","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",154,399026.793816321,4291278.51741163,399026.793816321,4291278.51741163,0.246035375412474,"NO"
"154","155","3","21","06","2011","21","54","0","argos","2011-06-21","21:54:29","2011-06-21 21:54:29","-4.153055556","38.76777778","0.694","0","792","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",155,399827.873890715,4291638.34674802,399827.873890715,4291638.34674802,1.10741942108063,"NO"
"155","156","1","26","06","2011","17","40","0","argos","2011-06-26","17:40:35","2011-06-26 17:40:35","-4.188333333","38.775","0.714","0","416766","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",156,396773.420376636,4292479.02810207,396773.420376636,4292479.02810207,0.00760144813478892,"NO"
"156","157","1","26","06","2011","20","55","0","argos","2011-06-26","20:55:49","2011-06-26 20:55:49","-4.178333333","38.795","0.743","0","11714","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",157,397670.709873702,4294687.23227952,397670.709873702,4294687.23227952,0.203461079361783,"NO"
"157","158","1","26","06","2011","21","21","0","argos","2011-06-26","21:21:57","2011-06-26 21:21:57","-4.156944444","38.77638889","0.696","0","1568","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",158,399502.100411313,4292598.20119754,399502.100411313,4292598.20119754,1.77064146273205,"NO"
"158","159","3","29","06","2011","4","33","0","argos","2011-06-29","04:33:02","2011-06-29 04:33:02","-4.1575","38.76638889","0.695","0","198665","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",159,399439.799805724,4291489.09515625,399439.799805724,4291489.09515625,0.00559156793429921,"NO"
"159","160","3","29","06","2011","4","35","0","argos","2011-06-29","04:35:32","2011-06-29 04:35:32","-4.156944444","38.76666667","0.694","0","150","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",160,399488.456109142,4291519.31035161,399488.456109142,4291519.31035161,0.379302801210264,"NO"
"160","161","2","29","06","2011","6","48","0","argos","2011-06-29","06:48:26","2011-06-29 06:48:26","-4.157777778","38.76694444","0.695","0","7974","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",161,399416.446697649,4291551.05076671,399416.446697649,4291551.05076671,0.00986763692385875,"NO"
"161","162","1","01","07","2011","15","37","0","argos","2011-07-01","15:37:09","2011-07-01 15:37:09","-4.186111111","38.76777778","0.697","0","204523","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",162,396956.07210112,4291675.0591567,396956.07210112,4291675.0591567,0.012045030238837,"NO"
"162","163","2","01","07","2011","17","20","0","argos","2011-07-01","17:20:53","2011-07-01 17:20:53","-4.181944444","38.78722222","0.715","0","6224","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",163,397345.946506198,4293828.16236789,397345.946506198,4293828.16236789,0.351504720016902,"NO"
"163","164","2","01","07","2011","19","1","0","argos","2011-07-01","19:01:44","2011-07-01 19:01:44","-4.071111111","38.84138889","0.756","0","6051","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",164,407042.724934899,4299720.55237541,407042.724934899,4299720.55237541,1.87486905741809,"NO"
"164","165","2","01","07","2011","21","7","0","argos","2011-07-01","21:07:12","2011-07-01 21:07:12","-4.161111111","38.76555556","0.696","0","7528","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",165,399124.894151217,4291400.5945016,399124.894151217,4291400.5945016,1.52548423965758,"NO"
"165","166","2","03","07","2011","22","49","0","argos","2011-07-03","22:49:44","2011-07-03 22:49:44","-4.159166667","38.76638889","0.695","0","178952","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",166,399295.000363176,4291490.92837125,399295.000363176,4291490.92837125,0.00107628304234557,"NO"
"166","167","2","04","07","2011","0","29","0","argos","2011-07-04","00:29:03","2011-07-04 00:29:03","-4.156111111","38.76805556","0.695","0","5959","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",167,399562.803101904,4291672.52247862,399562.803101904,4291672.52247862,0.0542895377714475,"NO"
"167","168","3","08","07","2011","21","54","0","argos","2011-07-08","21:54:18","2011-07-08 21:54:18","-4.151944444","38.76777778","0.694","0","422715","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",168,399924.404994626,4291637.13074774,399924.404994626,4291637.13074774,0.00085951263914972,"NO"
"168","169","3","08","07","2011","22","45","0","argos","2011-07-08","22:45:14","2011-07-08 22:45:14","-4.159722222","38.76611111","0.695","0","3056","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",169,399246.343204527,4291460.71434235,399246.343204527,4291460.71434235,0.229190647933621,"NO"
"169","170","2","08","07","2011","23","23","0","argos","2011-07-08","23:23:29","2011-07-08 23:23:29","-4.154444444","38.76916667","0.694","0","2295","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",170,399709.15501748,4291793.99571049,399709.15501748,4291793.99571049,0.248399634210706,"NO"
"170","171","2","09","07","2011","0","26","0","argos","2011-07-09","00:26:36","2011-07-09 00:26:36","-4.157222222","38.76722222","0.695","0","3787","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",171,399465.102725977,4291581.26581632,399465.102725977,4291581.26581632,0.0854678628955493,"NO"
"171","172","2","09","07","2011","4","28","0","argos","2011-07-09","04:28:58","2011-07-09 04:28:58","-4.157777778","38.76638889","0.695","0","14542","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",172,399415.66655211,4291489.40050902,399415.66655211,4291489.40050902,0.00717337775767066,"NO"
"172","173","1","11","07","2011","17","13","0","argos","2011-07-11","17:13:57","2011-07-11 17:13:57","-4.195833333","38.73444444","0.696","0","218699","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",173,396063.091186366,4287986.9997052,396063.091186366,4287986.9997052,0.0221689883881171,"NO"
"173","174","2","13","07","2011","21","24","0","argos","2011-07-13","21:24:12","2011-07-13 21:24:12","-4.166388889","38.77527778","0.697","0","187815","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",174,398680.112517941,4292485.31823513,398680.112517941,4292485.31823513,0.0277090203611453,"NO"
"174","175","3","13","07","2011","22","35","0","argos","2011-07-13","22:35:25","2011-07-13 22:35:25","-4.163611111","38.77722222","0.696","0","4273","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",175,398924.159924153,4292698.02307768,398924.159924153,4292698.02307768,0.0757445300763834,"NO"
"175","176","2","13","07","2011","22","41","0","argos","2011-07-13","22:41:56","2011-07-13 22:41:56","-4.166388889","38.77611111","0.697","0","391","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",176,398681.291683208,4292577.79437535,398681.291683208,4292577.79437535,0.691321463020533,"NO"
"176","177","3","13","07","2011","23","5","0","argos","2011-07-13","23:05:59","2011-07-13 23:05:59","-4.1625","38.77777778","0.696","0","1443","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",177,399021.46181384,4292758.4473471,399021.46181384,4292758.4473471,0.266733988487392,"NO"
"177","178","3","14","07","2011","0","21","0","argos","2011-07-14","00:21:26","2011-07-14 00:21:26","-4.161666667","38.77611111","0.696","0","4527","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",178,399091.501138139,4292572.57432963,399091.501138139,4292572.57432963,0.0438672766615556,"NO"
"178","179","3","14","07","2011","5","14","0","argos","2011-07-14","05:14:04","2011-07-14 05:14:04","-4.163611111","38.77583333","0.696","0","17558","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",179,398922.199285593,4292543.89544947,398922.199285593,4292543.89544947,0.00977924152654053,"NO"
"179","180","3","16","07","2011","6","38","0","argos","2011-07-16","06:38:12","2011-07-16 06:38:12","-4.163055556","38.77444444","0.697","0","177848","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",180,398968.499717627,4292389.15410849,398968.499717627,4292389.15410849,0.000908184455889825,"NO"
"180","181","1","18","07","2011","18","47","0","argos","2011-07-18","18:47:18","2011-07-18 18:47:18","-4.135277778","38.77472222","0.704","0","216546","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",181,401381.932642999,4292389.6661835,401381.932642999,4292389.6661835,0.0111450769564937,"NO"
"181","182","2","18","07","2011","21","8","0","argos","2011-07-18","21:08:06","2011-07-18 21:08:06","-4.161388889","38.76666667","0.696","0","8448","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",182,399102.325764474,4291524.20245338,399102.325764474,4291524.20245338,0.288598328713938,"NO"
"182","183","2","18","07","2011","21","35","0","argos","2011-07-18","21:35:12","2011-07-18 21:35:12","-4.149444444","38.76805556","0.693","0","1626","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",183,400141.987056369,4291665.22470751,400141.987056369,4291665.22470751,0.64485679424907,"NO"
"183","184","3","18","07","2011","22","48","0","argos","2011-07-18","22:48:29","2011-07-18 22:48:29","-4.153611111","38.76805556","0.694","0","4397","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",184,399779.997108639,4291669.78086703,399779.997108639,4291669.78086703,0.0823143745965593,"NO"
"184","185","3","19","07","2011","0","17","0","argos","2011-07-19","00:17:49","2011-07-19 00:17:49","-4.153611111","38.76805556","0.694","0","5360","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",185,399779.997108639,4291669.78086703,399779.997108639,4291669.78086703,0,"NO"
"185","186","1","21","07","2011","7","56","0","argos","2011-07-21","07:56:55","2011-07-21 07:56:55","-4.1875","38.77444444","0.714","0","200346","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",186,396845.0111772,4292416.43642191,396845.0111772,4292416.43642191,0.0151161287951844,"NO"
"186","187","1","23","07","2011","20","9","0","argos","2011-07-23","20:09:18","2011-07-23 20:09:18","-4.198333333","38.77138889","0.715","0","216743","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",187,395899.476569596,4292089.62836564,395899.476569596,4292089.62836564,0.0046156733838782,"NO"
"187","188","1","23","07","2011","20","32","0","argos","2011-07-23","20:32:14","2011-07-23 20:32:14","-4.221388889","38.76583333","0.690","0","1376","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",188,393888.319041669,4291499.60487114,393888.319041669,4291499.60487114,1.5220917942854,"NO"
"188","189","2","23","07","2011","22","15","0","argos","2011-07-23","22:15:16","2011-07-23 22:15:16","-4.221666667","38.75611111","0.687","0","6182","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",189,393849.780911263,4290421.03258534,393849.780911263,4290421.03258534,0.174552897163724,"NO"
"189","190","2","23","07","2011","22","31","0","argos","2011-07-23","22:31:29","2011-07-23 22:31:29","-4.219166667","38.75527778","0.689","0","973","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",190,394065.780269609,4290325.65933072,394065.780269609,4290325.65933072,0.242421098003834,"NO"
"190","191","2","23","07","2011","22","35","0","argos","2011-07-23","22:35:33","2011-07-23 22:35:33","-4.224722222","38.75361111","0.688","0","244","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",191,393580.563099391,4290147.15159487,393580.563099391,4290147.15159487,2.11025032133437,"NO"
"191","192","3","24","07","2011","0","14","0","argos","2011-07-24","00:14:00","2011-07-24 00:14:00","-4.223888889","38.75583333","0.687","0","5907","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",192,393656.27408427,4290392.78691684,393656.27408427,4290392.78691684,0.0435068795261464,"NO"
"192","193","3","26","07","2011","4","54","0","argos","2011-07-26","04:54:39","2011-07-26 04:54:39","-4.161944444","38.77527778","0.696","0","189639","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",193,399066.19657028,4292480.40469541,399066.19657028,4292480.40469541,0.0305776315339664,"NO"
"193","194","3","26","07","2011","7","38","0","argos","2011-07-26","07:38:08","2011-07-26 07:38:08","-4.163611111","38.77361111","0.697","0","9809","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",194,398919.062393534,4292297.29176149,398919.062393534,4292297.29176149,0.023945128261738,"NO"
"194","195","2","26","07","2011","10","14","0","argos","2011-07-26","10:14:56","2011-07-26 10:14:56","-4.144166667","38.75277778","0.693","0","9408","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",195,400579.308380162,4289964.08147241,400579.308380162,4289964.08147241,0.304348424136217,"NO"
"195","196","2","28","07","2011","21","15","0","argos","2011-07-28","21:15:26","2011-07-28 21:15:26","-4.174722222","38.77333333","0.702","0","212430","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",196,397953.433695661,4292278.80246861,397953.433695661,4292278.80246861,0.0164780570405865,"NO"
"196","197","3","28","07","2011","22","11","0","argos","2011-07-28","22:11:59","2011-07-28 22:11:59","-4.16","38.77527778","0.696","0","3393","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",197,399235.108241811,4292478.26092335,399235.108241811,4292478.26092335,0.382174982818631,"NO"
"197","198","2","28","07","2011","22","31","0","argos","2011-07-28","22:31:49","2011-07-28 22:31:49","-4.166666667","38.77194444","0.698","0","1190","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",198,398651.26464607,4292115.71929313,398651.26464607,4292115.71929313,0.577034403122963,"NO"
"198","199","3","29","07","2011","0","11","0","argos","2011-07-29","00:11:14","2011-07-29 00:11:14","-4.16","38.77388889","0.696","0","5965","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",199,399233.153773248,4292324.13338738,399233.153773248,4292324.13338738,0.103601555451359,"NO"
"199","200","2","31","07","2011","4","3","0","argos","2011-07-31","04:03:06","2011-07-31 04:03:06","-4.163055556","38.76666667","0.697","0","186712","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",200,398957.526840237,4291526.04182928,398957.526840237,4291526.04182928,0.00452216022879144,"NO"
"200","201","3","31","07","2011","5","31","0","argos","2011-07-31","05:31:59","2011-07-31 05:31:59","-4.159444444","38.76555556","0.695","0","5333","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",201,399269.695300637,4291398.75822002,399269.695300637,4291398.75822002,0.0632022027449591,"NO"
"201","202","1","31","07","2011","11","22","0","argos","2011-07-31","11:22:55","2011-07-31 11:22:55","-4.201111111","38.77388889","0.715","0","21056","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",202,395661.802880055,4292370.22320871,395661.802880055,4292370.22320871,0.177441843819007,"NO"
"202","203","3","02","08","2011","21","57","0","argos","2011-08-02","21:57:25","2011-08-02 21:57:25","-4.155","38.76805556","0.694","0","210870","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",203,399659.333767056,4291671.30325173,399659.333767056,4291671.30325173,0.0192447981056438,"NO"
"203","204","1","02","08","2011","23","36","0","argos","2011-08-02","23:36:23","2011-08-02 23:36:23","-4.154444444","38.76222222","0.692","0","5938","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",204,399699.431386672,4291023.35948728,399699.431386672,4291023.35948728,0.109308517876555,"NO"
"204","205","3","05","08","2011","4","49","0","argos","2011-08-05","04:49:05","2011-08-05 04:49:05","-4.1575","38.76611111","0.695","0","191562","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",205,399439.409823115,4291458.26947532,399439.409823115,4291458.26947532,0.00264514989258001,"NO"
"205","206","2","07","08","2011","19","4","0","argos","2011-08-07","19:04:32","2011-08-07 19:04:32","-4.181388889","38.76777778","0.708","0","224127","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",206,397366.329940462,4291669.75097728,397366.329940462,4291669.75097728,0.00929753942143697,"NO"
"206","207","3","07","08","2011","20","58","0","argos","2011-08-07","20:58:01","2011-08-07 20:58:01","-4.170833333","38.75916667","0.697","0","6809","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",207,398271.148479668,4290702.37334108,398271.148479668,4290702.37334108,0.194505355872677,"NO"
"207","208","2","07","08","2011","21","38","0","argos","2011-08-07","21:38:42","2011-08-07 21:38:42","-4.163611111","38.76638889","0.697","0","2441","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",208,398908.868541243,4291495.82984335,398908.868541243,4291495.82984335,0.416858564059827,"NO"
"208","209","3","10","08","2011","5","25","0","argos","2011-08-10","05:25:17","2011-08-10 05:25:17","-4.157222222","38.76722222","0.695","0","200795","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",209,399465.102725977,4291581.26581632,399465.102725977,4291581.26581632,0.0028026320025955,"NO"
"209","210","1","12","08","2011","18","46","0","argos","2011-08-12","18:46:25","2011-08-12 18:46:25","-4.195277778","38.76194444","0.721","0","220868","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",210,396151.23202385,4291038.08711735,396151.23202385,4291038.08711735,0.0152039989182283,"NO"
"210","211","3","15","08","2011","4","44","0","argos","2011-08-15","04:44:24","2011-08-15 04:44:24","-4.165277778","38.76583333","0.697","0","208679","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",211,398763.283824685,4291436.02133608,398763.283824685,4291436.02133608,0.0126614417772702,"NO"
"211","212","1","17","08","2011","15","34","0","argos","2011-08-17","15:34:30","2011-08-17 15:34:30","-4.158888889","38.78194444","0.699","0","211806","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",212,399341.002467312,4293216.84879141,399341.002467312,4293216.84879141,0.00883914428311247,"NO"
"212","213","1","17","08","2011","17","16","1","argos","2011-08-17","17:16:29","2011-08-17 17:16:29","-3.023055556","31.87861111","0.000","0","6119","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",213,497819.415267371,3526981.01113652,497819.415267371,3526981.01113652,126.231741145885,"YES"
"213","214","2","19","08","2011","21","56","0","argos","2011-08-19","21:56:01","2011-08-19 21:56:01","-4.164722222","38.76638889","0.697","0","189572","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",214,398812.33556504,4291497.05814326,398812.33556504,4291497.05814326,4.06650865441435,"NO"
"214","215","1","19","08","2011","23","36","0","argos","2011-08-19","23:36:10","2011-08-19 23:36:10","-4.179722222","38.76638889","0.705","0","6009","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",215,397509.139440035,4291513.75497729,397509.139440035,4291513.75497729,0.216855754136697,"NO"
"215","216","1","20","08","2011","0","55","0","argos","2011-08-20","00:55:40","2011-08-20 00:55:40","-4.176944444","38.75416667","0.696","0","4770","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",216,397733.027020557,4290154.3272667,397733.027020557,4290154.3272667,0.288773982033033,"NO"
"216","217","1","20","08","2011","5","18","0","argos","2011-08-20","05:18:31","2011-08-20 05:18:31","-4.171666667","38.76333333","0.699","0","15771","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",217,398204.661996036,4291165.68102407,398204.661996036,4291165.68102407,0.0707531917106832,"NO"
"217","218","2","24","08","2011","20","55","0","argos","2011-08-24","20:55:24","2011-08-24 20:55:24","-4.175277778","38.77694444","0.703","0","401813","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",218,397910.320432511,4292680.15403052,397910.320432511,4292680.15403052,0.00383961457370493,"NO"
"218","219","2","24","08","2011","21","39","0","argos","2011-08-24","21:39:01","2011-08-24 21:39:01","-4.175833333","38.77416667","0.702","0","2617","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",219,397858.098679506,4292372.51985121,397858.098679506,4292372.51985121,0.11918834751635,"NO"
"219","220","1","24","08","2011","22","39","0","argos","2011-08-24","22:39:20","2011-08-24 22:39:20","-4.161388889","38.77805556","0.696","0","3619","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",220,399118.370810779,4292788.04703368,399118.370810779,4292788.04703368,0.366576634474393,"NO"
"220","221","2","24","08","2011","23","13","0","argos","2011-08-24","23:13:00","2011-08-24 23:13:00","-4.172777778","38.77527778","0.699","0","2020","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",221,398125.116519558,4292492.41432379,398125.116519558,4292492.41432379,0.51277433610831,"NO"
"221","222","3","25","08","2011","4","41","0","argos","2011-08-25","04:41:07","2011-08-25 04:41:07","-4.166388889","38.77666667","0.697","0","19687","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",222,398682.077814769,4292639.44588235,398682.077814769,4292639.44588235,0.0292585233209881,"NO"
"222","223","2","27","08","2011","8","4","0","argos","2011-08-27","08:04:20","2011-08-27 08:04:20","-4.166944444","38.76777778","0.698","0","184993","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",223,398621.235438347,4291653.64568982,398621.235438347,4291653.64568982,0.00533896216241276,"NO"
"223","224","3","29","08","2011","21","22","0","argos","2011-08-29","21:22:12","2011-08-29 21:22:12","-4.168611111","38.76444444","0.698","0","220672","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",224,398471.71401126,4291285.58761634,398471.71401126,4291285.58761634,0.00180026526447991,"NO"
"224","225","2","29","08","2011","21","37","0","argos","2011-08-29","21:37:41","2011-08-29 21:37:41","-4.1575","38.76805556","0.695","0","929","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",225,399442.139737156,4291674.0481617,399442.139737156,4291674.0481617,1.12396594209358,"NO"
"225","226","2","29","08","2011","23","2","0","argos","2011-08-29","23:02:22","2011-08-29 23:02:22","-4.165277778","38.76361111","0.697","0","5081","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",226,398760.143125676,4291189.41802199,398760.143125676,4291189.41802199,0.164630364170832,"NO"
"226","227","2","29","08","2011","23","9","0","argos","2011-08-29","23:09:56","2011-08-29 23:09:56","-4.169444444","38.765","0.698","0","454","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",227,398400.100297914,4291348.16407844,398400.100297914,4291348.16407844,0.864804161194494,"NO"
"227","228","1","03","09","2011","18","14","0","argos","2011-09-03","18:14:24","2011-09-03 18:14:24","-4.169166667","38.7725","0.698","0","414268","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",228,398434.87015044,4292180.14347141,398434.87015044,4292180.14347141,0.00201006018322631,"NO"
"228","229","3","03","09","2011","20","38","0","argos","2011-09-03","20:38:02","2011-09-03 20:38:02","-4.17","38.76638889","0.698","0","8618","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",229,398353.803749384,4291502.90858405,398353.803749384,4291502.90858405,0.0791355769283389,"NO"
"229","230","3","03","09","2011","21","3","0","argos","2011-09-03","21:03:57","2011-09-03 21:03:57","-4.169444444","38.76611111","0.698","0","1555","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",230,398401.676293332,4291471.46579225,398401.676293332,4291471.46579225,0.0368091483781825,"NO"
"230","231","2","03","09","2011","22","17","0","argos","2011-09-03","22:17:32","2011-09-03 22:17:32","-4.163888889","38.76805556","0.697","0","4415","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",231,398887.0881278,4291681.08990526,398887.0881278,4291681.08990526,0.119732989048037,"NO"
"231","232","2","03","09","2011","22","44","0","argos","2011-09-03","22:44:17","2011-09-03 22:44:17","-4.162777778","38.76833333","0.697","0","1605","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",232,398984.010614813,4291710.68706265,398984.010614813,4291710.68706265,0.0631013774506417,"NO"
"232","233","2","03","09","2011","23","6","0","argos","2011-09-03","23:06:34","2011-09-03 23:06:34","-4.170833333","38.76444444","0.698","0","1337","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",233,398278.642732869,4291288.05590641,398278.642732869,4291288.05590641,0.614566562182768,"NO"
"233","234","2","06","09","2011","10","16","0","argos","2011-09-06","10:16:20","2011-09-06 10:16:20","-4.191944444","38.78555556","0.718","0","212986","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",234,396474.990345375,4293654.48228913,396474.990345375,4293654.48228913,0.0139699697470145,"NO"
"234","235","1","08","09","2011","13","17","1","argos","2011-09-08","13:17:48","2011-09-08 13:17:48","-3.756111111","38.72611111","0.711","0","183688","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",235,434274.92866563,4286654.86840555,434274.92866563,4286654.86840555,0.20928065183663,"NO"
"235","236","1","08","09","2011","17","52","0","argos","2011-09-08","17:52:52","2011-09-08 17:52:52","-4.213055556","38.77194444","0.701","0","16504","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",236,394621.317076979,4292168.13535358,394621.317076979,4292168.13535358,2.42563147238716,"NO"
"236","237","1","08","09","2011","19","34","0","argos","2011-09-08","19:34:13","2011-09-08 19:34:13","-4.195555556","38.7675","0.718","0","6081","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",237,396135.153055504,4291654.91328762,396135.153055504,4291654.91328762,0.262819277597198,"NO"
"237","238","2","08","09","2011","21","19","0","argos","2011-09-08","21:19:24","2011-09-08 21:19:24","-4.170833333","38.76555556","0.698","0","6311","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",238,398280.220595715,4291411.358732,398280.220595715,4291411.358732,0.342023139759629,"NO"
