"","X","Transmitting.time","Altitude..Ellipsoid.","Course","Positioning.mode","HorAccuracy","VerAccuracy","GPS.time.consumption","Data.Source","VDOP","logger_type","date","time_gmt0","timestamp_gmt0","hdop","X_4326","Y_4326","sat_count","speed","altitude","device_id","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"14","15","2022-09-29T12:03:24.168Z","799.53","1","2","0","0","9","[1]","0.77","druid","2022-09-29","07:02:51","2022-09-29 07:02:51","1","-3.7902136","37.1072128","8","0.4","750.51","d32e80fe1df4","1774","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",15,429788.130895028,4107058.06000526,429788.130895028,4107058.06000526,0.0254704632734015,"NO"
"15","16","2022-09-29T12:03:24.169Z","820.91","0","2","0","0","24","[1]","0.89","druid","2022-09-29","07:33:10","2022-09-29 07:33:10","1.31","-3.7898344","37.1072992","7","0","771.89","d32e80fe1df4","1819","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",16,429821.903790398,4107067.36475975,429821.903790398,4107067.36475975,0.0192479273360369,"NO"
"16","17","2022-09-29T12:03:24.17Z","844.17","45.1","2","0","0","4","[1]","0.85","druid","2022-09-29","08:02:50","2022-09-29 08:02:50","1.22","-3.7895208","37.1071904","7","1.2","795.15","d32e80fe1df4","1780","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",17,429849.667804846,4107055.06297875,429849.667804846,4107055.06297875,0.0170507148393098,"NO"
"17","18","2022-09-29T12:03:24.171Z","646.81","47.7","2","0","0","7","[1]","0.88","druid","2022-09-29","08:32:53","2022-09-29 08:32:53","2.15","-3.7897048","37.1069856","5","0.4","597.79","d32e80fe1df4","1803","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",18,429833.129854264,4107032.47878577,429833.129854264,4107032.47878577,0.0155166051381496,"YES"
"18","19","2022-09-29T12:03:26.48Z","473.29","0","2","0","0","7","[1]","0.94","druid","2022-09-29","09:02:52","2022-09-29 09:02:52","1.88","-3.7904776","37.1064352","5","0.2","424.27","d32e80fe1df4","1799","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",19,429763.955550627,4106971.98972317,429763.955550627,4106971.98972317,0.0510507221092383,"NO"
"19","20","2022-09-29T12:03:26.481Z","748.3","359.5","2","0","0","8","[1]","0.97","druid","2022-09-29","09:32:53","2022-09-29 09:32:53","1.79","-3.789172","37.1075744","5","2.8","699.28","d32e80fe1df4","1801","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",20,429881.013867663,4107097.40562066,429881.013867663,4107097.40562066,0.0952036507639158,"NO"
"20","21","2022-09-29T12:03:26.482Z","822.91","0","2","0","0","8","[1]","0.93","druid","2022-09-29","10:02:53","2022-09-29 10:02:53","1.28","-3.7895104","37.1072576","6","0.1","773.88","d32e80fe1df4","1800","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",21,429850.653859625,4107062.51034007,429850.653859625,4107062.51034007,0.0256822676989034,"NO"
"21","22","2022-09-29T12:03:26.483Z","746.57","0","2","0","0","8","[1]","0.97","druid","2022-09-29","10:32:52","2022-09-29 10:32:52","1.82","-3.7894476","37.1073632","5","0.2","697.54","d32e80fe1df4","1799","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",22,429856.331233612,4107074.17901994,429856.331233612,4107074.17901994,0.00720919049204117,"NO"
"22","23","2022-09-29T12:03:26.484Z","741.51","180.2","2","0","0","6","[1]","0.93","druid","2022-09-29","11:02:51","2022-09-29 11:02:51","1.22","-3.7895512","37.1075552","7","0.3","692.49","d32e80fe1df4","1799","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",23,429847.303145844,4107095.55567623,429847.303145844,4107095.55567623,0.0128916161269018,"NO"
"23","24","2022-09-29T12:03:26.485Z","650.85","165.6","2","0","0","6","[1]","0.98","druid","2022-09-29","11:32:50","2022-09-29 11:32:50","1.49","-3.7896892","37.1077984","5","0.3","601.83","d32e80fe1df4","1799","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",24,429835.265807363,4107122.63779471,429835.265807363,4107122.63779471,0.0164648771215129,"NO"
"24","25","2022-09-29T12:03:26.486Z","808.59","325","2","0","0","3","[1]","1","druid","2022-09-29","12:02:48","2022-09-29 12:02:48","2.05","-3.7889632","37.1071936","4","0.6","759.57","d32e80fe1df4","1798","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",25,429899.215369991,4107055.00621448,429899.215369991,4107055.00621448,0.0517389322229988,"YES"
"25","26","2022-09-29T16:03:40.689Z","776.76","122.1","2","0","0","2","[1]","0.78","druid","2022-09-29","12:32:45","2022-09-29 12:32:45","0.87","-3.7892864","37.1078784","9","0","727.74","d32e80fe1df4","1797","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",26,429871.129408364,4107131.21530094,429871.129408364,4107131.21530094,0.0451722689597192,"NO"
"26","27","2022-09-29T16:03:40.69Z","791.35","230.9","2","0","0","3","[1]","0.73","druid","2022-09-29","13:02:47","2022-09-29 13:02:47","0.79","-3.7892188","37.1081888","12","0.3","742.33","d32e80fe1df4","1802","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",27,429877.422027896,4107165.60058702,429877.422027896,4107165.60058702,0.0193878698411579,"NO"
"27","28","2022-09-29T16:03:40.691Z","813.57","10.9","2","0","0","3","[1]","0.74","druid","2022-09-29","13:32:47","2022-09-29 13:32:47","0.85","-3.7892468","37.1083552","10","0.8","764.54","d32e80fe1df4","1800","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",28,429875.087594517,4107184.08137572,429875.087594517,4107184.08137572,0.0103429451637442,"NO"
"28","29","2022-09-29T16:03:40.692Z","736.95","345.5","2","0","0","3","[1]","0.95","druid","2022-09-29","14:02:47","2022-09-29 14:02:47","1.66","-3.7891484","37.1079648","5","0.4","687.92","d32e80fe1df4","1800","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",29,429883.470710198,4107140.69845311,429883.470710198,4107140.69845311,0.0245338461485157,"NO"
"29","30","2022-09-29T16:03:40.693Z","791.91","113.8","2","0","0","4","[1]","0.94","druid","2022-09-29","14:32:48","2022-09-29 14:32:48","2","-3.7890788","37.1076256","5","0.2","742.89","d32e80fe1df4","1801","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",30,429889.342153527,4107103.01683963,429889.342153527,4107103.01683963,0.021163321907825,"YES"
"30","31","2022-09-29T16:03:40.694Z","916.36","25.3","2","0","0","6","[1]","0.97","druid","2022-09-29","15:02:50","2022-09-29 15:02:50","2.22","-3.7886072","37.1072288","5","0.2","867.34","d32e80fe1df4","1802","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",31,429930.879581152,4107058.64849702,429930.879581152,4107058.64849702,0.0337091106117309,"YES"
"31","32","2022-09-29T16:03:40.695Z","935.07","103.9","2","0","0","25","[1]","0.99","druid","2022-09-29","15:33:07","2022-09-29 15:33:07","2.42","-3.7885724","37.107296","4","0.2","886.04","d32e80fe1df4","1817","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",32,429934.03358183,4107066.07786334,429934.03358183,4107066.07786334,0.00443956766378097,"YES"
"32","33","2022-09-29T16:03:40.696Z","833.96","0","2","0","0","28","[1]","0.89","druid","2022-09-29","16:03:10","2022-09-29 16:03:10","1.23","-3.7891604","37.1078176","6","0.2","784.94","d32e80fe1df4","1803","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",33,429882.268773176,4107124.37721596,429882.268773176,4107124.37721596,0.0432173824755859,"NO"
"33","34","2022-09-30T12:03:19.326Z","827.63","289.5","2","0","0","6","[1]","0.89","druid","2022-09-29","16:32:48","2022-09-29 16:32:48","1.3","-3.7873828","37.1079936","6","0.4","778.61","d32e80fe1df4","1778","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",34,430040.375030417,4107142.59124689,430040.375030417,4107142.59124689,0.0894614606048932,"NO"
"34","35","2022-09-30T12:03:19.327Z","882.13","0","2","0","0","28","[1]","0.9","druid","2022-09-29","17:03:09","2022-09-29 17:03:09","1.31","-3.7879676","37.1066016","6","0.1","833.1","d32e80fe1df4","1821","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",35,429987.132790906,4106988.59634814,429987.132790906,4106988.59634814,0.0894287293108836,"NO"
"35","36","2022-09-30T12:03:19.327Z","835.79","0","2","0","0","7","[1]","0.9","druid","2022-09-29","17:32:49","2022-09-29 17:32:49","1.33","-3.788042","37.1061664","7","0.1","786.77","d32e80fe1df4","1780","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",36,429980.121411896,4106940.3709298,429980.121411896,4106940.3709298,0.0273624014195834,"NO"
"36","37","2022-09-30T12:03:19.328Z","803.09","0","2","0","0","29","[1]","0.87","druid","2022-09-29","18:03:09","2022-09-29 18:03:09","1.19","-3.7885156","37.108032","7","0.1","754.06","d32e80fe1df4","1820","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",37,429939.758425279,4107147.68643808,429939.758425279,4107147.68643808,0.115984716651105,"NO"
"37","38","2022-09-30T12:03:19.329Z","858.21","0","2","0","0","17","[1]","0.94","druid","2022-09-29","18:32:59","2022-09-29 18:32:59","1.19","-3.7887484","37.1082688","7","0.1","809.18","d32e80fe1df4","1790","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",38,429919.291800359,4107174.12837825,429919.291800359,4107174.12837825,0.0186696752031925,"NO"
"38","39","2022-09-30T12:03:19.33Z","788.79","355.8","2","0","0","29","[1]","0.78","druid","2022-09-29","19:03:10","2022-09-29 19:03:10","0.89","-3.7887104","37.1081344","10","0.1","739.77","d32e80fe1df4","1811","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",39,429922.544341348,4107159.19024503,429922.544341348,4107159.19024503,0.00843715653775443,"NO"
"39","40","2022-09-30T12:03:19.33Z","771.04","0","2","0","0","4","[1]","0.89","druid","2022-09-29","19:32:45","2022-09-29 19:32:45","2.14","-3.7890128","37.108272","7","0.1","722.01","d32e80fe1df4","1775","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",40,429895.80226377,4107174.67854239,429895.80226377,4107174.67854239,0.0174006171451006,"YES"
"40","41","2022-09-30T12:03:19.331Z","764.94","0","2","0","0","29","[1]","0.93","druid","2022-09-29","20:03:10","2022-09-29 20:03:10","0.92","-3.7887692","37.1081536","8","0","715.92","d32e80fe1df4","1825","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",41,429917.337523049,4107161.36365215,429917.337523049,4107161.36365215,0.0138658478514422,"NO"
"41","42","2022-09-30T12:03:19.332Z","800.5","0","2","0","0","4","[1]","0.94","druid","2022-09-29","20:32:50","2022-09-29 20:32:50","0.99","-3.7886864","37.1082176","7","0.1","751.47","d32e80fe1df4","1780","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",42,429924.753453594,4107168.4025894,429924.753453594,4107168.4025894,0.00574093805416321,"NO"
"42","43","2022-09-30T12:03:19.332Z","792.05","0","2","0","0","23","[1]","0.82","druid","2022-09-29","21:03:09","2022-09-29 21:03:09","0.79","-3.7887164","37.1081568","10","0","743.03","d32e80fe1df4","1819","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",43,429922.031867726,4107161.67968779,429922.031867726,4107161.67968779,0.00398510524382777,"NO"
"43","44","2022-09-30T12:03:19.333Z","785.79","0","2","0","0","4","[1]","0.89","druid","2022-09-29","21:32:49","2022-09-29 21:32:49","0.9","-3.788724","37.1081728","8","0","736.76","d32e80fe1df4","1780","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",44,429921.371333837,4107163.4603071,429921.371333837,4107163.4603071,0.00106635974549337,"NO"
"44","45","2022-09-30T12:03:19.334Z","777.32","0","2","0","0","24","[1]","0.89","druid","2022-09-29","22:03:09","2022-09-29 22:03:09","1.09","-3.7887024","37.1081312","7","0","728.3","d32e80fe1df4","1820","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",45,429923.252210646,4107158.82933916,429923.252210646,4107158.82933916,0.00274484123431529,"NO"
"45","46","2022-09-30T12:03:19.335Z","829.66","0","2","0","0","4","[1]","0.9","druid","2022-09-29","22:32:49","2022-09-29 22:32:49","1.34","-3.78886","37.108208","5","0","780.64","d32e80fe1df4","1780","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",46,429909.319877455,4107167.46570512,429909.319877455,4107167.46570512,0.00920380199893217,"NO"
"46","47","2022-09-30T12:03:19.335Z","783.52","24","2","0","0","33","[1]","0.83","druid","2022-09-29","23:03:18","2022-09-29 23:03:18","1.3","-3.7887048","37.1080832","10","0","734.5","d32e80fe1df4","1829","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",47,429922.994738043,4107153.50607837,429922.994738043,4107153.50607837,0.0106784540147849,"NO"
"47","48","2022-09-30T12:03:19.336Z","788.39","0","2","0","0","5","[1]","0.83","druid","2022-09-29","23:32:49","2022-09-29 23:32:49","1.23","-3.7886828","37.1081056","10","0","739.37","d32e80fe1df4","1771","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",48,429924.970127048,4107155.97485823,429924.970127048,4107155.97485823,0.00178431655416461,"NO"
"48","49","2022-09-30T12:03:21.92Z","779.28","169.1","2","0","0","26","[1]","0.84","druid","2022-09-30","00:03:10","2022-09-30 00:03:10","0.91","-3.7887236","37.1082272","10","0.2","730.25","d32e80fe1df4","1821","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",49,429921.457000241,4107169.49504817,429921.457000241,4107169.49504817,0.00766694067202425,"NO"
"49","50","2022-09-30T12:03:21.921Z","816.33","0","2","0","0","3","[1]","0.83","druid","2022-09-30","00:32:47","2022-09-30 00:32:47","0.95","-3.7887344","37.108064","9","0.1","767.3","d32e80fe1df4","1777","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",50,429920.347018945,4107151.3979098,429920.347018945,4107151.3979098,0.0101974952542712,"NO"
"50","51","2022-09-30T12:03:21.922Z","796.85","156.1","2","0","0","3","[1]","0.97","druid","2022-09-30","01:02:48","2022-09-30 01:02:48","1.1","-3.7887008","37.1081888","5","0.4","747.83","d32e80fe1df4","1801","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",51,429923.447446717,4107165.21819677,429923.447446717,4107165.21819677,0.00786003957283605,"NO"
"51","52","2022-09-30T12:03:21.923Z","786.79","0","2","0","0","27","[1]","0.77","druid","2022-09-30","01:33:10","2022-09-30 01:33:10","0.97","-3.7886656","37.1081856","8","0.1","737.76","d32e80fe1df4","1822","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",52,429926.572094345,4107164.83721893,429926.572094345,4107164.83721893,0.00172670741743303,"NO"
"52","53","2022-09-30T12:03:21.923Z","792.05","0","2","0","0","4","[1]","0.91","druid","2022-09-30","02:02:47","2022-09-30 02:02:47","1.2","-3.7888244","37.1081536","6","0.2","743.02","d32e80fe1df4","1777","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",53,429912.432881606,4107161.40439264,429912.432881606,4107161.40439264,0.0081833353288103,"NO"
"53","54","2022-09-30T12:03:21.924Z","787.6","0","2","0","0","26","[1]","0.81","druid","2022-09-30","02:33:09","2022-09-30 02:33:09","1.19","-3.7886296","37.1081568","6","0","738.58","d32e80fe1df4","1822","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",54,429929.744238304,4107161.6156349,429929.744238304,4107161.6156349,0.0094967885324814,"NO"
"54","55","2022-09-30T12:03:21.925Z","784.16","0","2","0","0","7","[1]","0.85","druid","2022-09-30","03:02:50","2022-09-30 03:02:50","1.35","-3.7886064","37.1083136","5","0","735.14","d32e80fe1df4","1781","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",55,429931.950067357,4107178.99362048,429931.950067357,4107178.99362048,0.00983020299659087,"NO"
"55","56","2022-09-30T12:03:21.925Z","795.66","0","2","0","0","27","[1]","0.85","druid","2022-09-30","03:33:09","2022-09-30 03:33:09","0.96","-3.7886936","37.1081728","7","0","746.63","d32e80fe1df4","1819","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",56,429924.072440021,4107163.43787281,429924.072440021,4107163.43787281,0.00958060110353338,"NO"
"56","57","2022-09-30T12:03:21.926Z","831.31","0","2","0","0","6","[1]","0.96","druid","2022-09-30","04:02:48","2022-09-30 04:02:48","1.22","-3.7885588","37.107952","5","0","782.28","d32e80fe1df4","1779","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",57,429935.846305906,4107138.84325847,429935.846305906,4107138.84325847,0.0153188451117573,"NO"
"57","58","2022-09-30T12:03:21.927Z","785.39","0","2","0","0","28","[1]","0.87","druid","2022-09-30","04:33:09","2022-09-30 04:33:09","1.22","-3.7886772","37.1081632","7","0","736.37","d32e80fe1df4","1821","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",58,429925.520770568,4107162.36076407,429925.520770568,4107162.36076407,0.0140968310653197,"NO"
"58","59","2022-09-30T12:03:21.927Z","786.68","0","2","0","0","14","[1]","0.9","druid","2022-09-30","05:02:56","2022-09-30 05:02:56","1.37","-3.7886736","37.1081728","7","0","737.66","d32e80fe1df4","1787","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",59,429925.84948356,4107163.42311388,429925.84948356,4107163.42311388,0.000621947915590657,"NO"
"59","60","2022-09-30T12:03:21.928Z","790.46","0","2","0","0","29","[1]","0.97","druid","2022-09-30","05:33:10","2022-09-30 05:33:10","0.95","-3.7886836","37.1080864","7","0.2","741.44","d32e80fe1df4","1814","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",60,429924.881354819,4107153.84543583,429924.881354819,4107153.84543583,0.00530384781408852,"NO"
"60","61","2022-09-30T12:03:21.929Z","769.15","0","2","0","0","12","[1]","0.96","druid","2022-09-30","06:02:54","2022-09-30 06:02:54","0.93","-3.7882768","37.1083808","7","0.1","720.13","d32e80fe1df4","1784","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",61,429961.297575095,4107186.20551237,429961.297575095,4107186.20551237,0.027292261974374,"NO"
"61","62","2022-09-30T12:03:21.929Z","788.43","0","2","0","0","29","[1]","0.92","druid","2022-09-30","06:33:10","2022-09-30 06:33:10","0.97","-3.7886756","37.1080544","7","0.1","739.41","d32e80fe1df4","1816","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",62,429925.562689318,4107150.28951104,429925.562689318,4107150.28951104,0.0278838690215069,"NO"
"62","63","2022-09-30T12:03:21.93Z","789.7","0","2","0","0","29","[1]","0.81","druid","2022-09-30","07:03:10","2022-09-30 07:03:10","1.11","-3.7886216","37.1081376","8","0.2","740.68","d32e80fe1df4","1800","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",63,429930.437366812,4107159.479719,429930.437366812,4107159.479719,0.00577623526172111,"NO"
"63","64","2022-09-30T12:03:21.931Z","789.67","5","2","0","0","20","[1]","0.87","druid","2022-09-30","07:33:01","2022-09-30 07:33:01","1.44","-3.7887472","37.1076768","7","0","740.65","d32e80fe1df4","1791","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",64,429918.852925653,4107108.45210033,429918.852925653,4107108.45210033,0.0291998134084255,"NO"
"64","65","2022-09-30T12:03:24.138Z","790.27","149.3","2","0","0","29","[1]","0.81","druid","2022-09-30","08:03:10","2022-09-30 08:03:10","0.97","-3.7888456","37.1078272","9","0","741.24","d32e80fe1df4","1809","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",65,429910.248416699,4107125.20982346,429910.248416699,4107125.20982346,0.0104075678542791,"NO"
"65","66","2022-09-30T12:03:24.139Z","793.4","0","2","0","0","4","[1]","0.82","druid","2022-09-30","08:32:44","2022-09-30 08:32:44","1.15","-3.788732","37.1076256","8","0.1","744.37","d32e80fe1df4","1774","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",66,429920.156310684,4107102.76084918,429920.156310684,4107102.76084918,0.0138243328672781,"NO"
"66","67","2022-09-30T12:03:24.14Z","787.87","54.8","2","0","0","24","[1]","0.72","druid","2022-09-30","09:03:10","2022-09-30 09:03:10","0.85","-3.788884","37.1081312","11","0.3","738.85","d32e80fe1df4","1826","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",67,429907.116646366,4107158.96336882,429907.116646366,4107158.96336882,0.0315792955401786,"NO"
"67","68","2022-09-30T12:03:24.141Z","783.64","125.8","2","0","0","3","[1]","0.83","druid","2022-09-30","09:32:48","2022-09-30 09:32:48","1.01","-3.7877928","37.1092896","9","0.4","734.61","d32e80fe1df4","1778","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",68,430005.13832446,4107286.66924972,430005.13832446,4107286.66924972,0.0904933702753477,"NO"
"68","69","2022-09-30T12:03:24.141Z","789.34","0","2","0","0","3","[1]","0.86","druid","2022-09-30","10:02:48","2022-09-30 10:02:48","0.98","-3.7863776","37.1084896","11","0","740.32","d32e80fe1df4","1800","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",69,430130.145106281,4107196.87648338,430130.145106281,4107196.87648338,0.0854601501086156,"NO"
"69","70","2022-09-30T12:03:24.142Z","793.18","0","2","0","0","10","[1]","0.84","druid","2022-09-30","10:32:56","2022-09-30 10:32:56","1.02","-3.7884952","37.1081152","10","0","744.16","d32e80fe1df4","1808","0","6319","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8625b",70,429941.647653174,4107156.90144253,429941.647653174,4107156.90144253,0.10651720870225,"NO"
