"","X","Quality","Day","Month","Year","Hr","Min","Outlier","logger_type","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","altitude","hdop","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"40","41","2","04","12","2009","20","7","0","argos","2009-12-04","20:07:58","2009-12-04 20:07:58","-3.843333333","39.09277778","0.657","0","7624","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",41,427069.206470547,4327410.78020987,427069.206470547,4327410.78020987,0.213193162595129,"NO"
"41","42","1","04","12","2009","23","47","0","argos","2009-12-04","23:47:36","2009-12-04 23:47:36","-3.828888889","39.09388889","0.655","0","13178","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",42,428319.493612144,4327522.59037429,428319.493612144,4327522.59037429,0.0952482466455615,"NO"
"42","43","3","07","12","2009","7","10","0","argos","2009-12-07","07:10:40","2009-12-07 07:10:40","-3.850277778","39.07472222","0.655","0","199384","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",43,426449.899018924,4325412.65809991,426449.899018924,4325412.65809991,0.0141388646813452,"NO"
"43","44","1","07","12","2009","8","8","0","argos","2009-12-07","08:08:28","2009-12-07 08:08:28","-3.841388889","39.07111111","0.657","0","3468","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",44,427215.101100215,4325004.75982613,427215.101100215,4325004.75982613,0.249965539221524,"NO"
"44","45","2","12","12","2009","3","43","0","argos","2009-12-12","03:43:31","2009-12-12 03:43:31","-3.844444444","39.09722222","0.658","0","416103","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",45,426977.701447001,4327904.89614361,426977.701447001,4327904.89614361,0.00699305134584594,"NO"
"45","46","1","14","12","2009","5","3","0","argos","2009-12-14","05:03:45","2009-12-14 05:03:45","-3.843055556","39.11555556","0.674","0","177614","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",46,427116.68988892,4329938.33384904,427116.68988892,4329938.33384904,0.0114752819417427,"NO"
"46","47","2","14","12","2009","7","40","0","argos","2009-12-14","07:40:46","2009-12-14 07:40:46","-3.858611111","39.10916667","0.672","0","9421","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",47,425765.167027873,4329241.9216866,425765.167027873,4329241.9216866,0.161366586988912,"NO"
"47","48","1","14","12","2009","8","23","0","argos","2009-12-14","08:23:18","2009-12-14 08:23:18","-3.853333333","39.10611111","0.669","0","2552","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",48,426218.300658811,4328898.52825016,426218.300658811,4328898.52825016,0.222698798549353,"NO"
"48","49","2","14","12","2009","11","55","0","argos","2009-12-14","11:55:53","2009-12-14 11:55:53","-3.851111111","39.09555556","0.660","0","12755","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",49,426399.468069661,4327725.31766676,426399.468069661,4327725.31766676,0.0930633528539824,"NO"
"49","50","2","14","12","2009","12","20","0","argos","2009-12-14","12:20:14","2009-12-14 12:20:14","-3.849722222","39.105","0.667","0","1461","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",50,426529.379103351,4328772.29496153,426529.379103351,4328772.29496153,0.721618549024055,"NO"
"50","51","1","19","12","2009","3","43","0","argos","2009-12-19","03:43:44","2009-12-19 03:43:44","-3.8575","39.11222222","0.674","0","401010","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",51,425864.435886392,4329580.10605585,425864.435886392,4329580.10605585,0.00260911312165962,"NO"
"51","52","2","19","12","2009","4","13","0","argos","2009-12-19","04:13:22","2009-12-19 04:13:22","-3.860277778","39.11083333","0.673","0","1778","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",52,425622.818048726,4329428.24414121,425622.818048726,4329428.24414121,0.160415448156096,"NO"
"52","53","2","19","12","2009","7","21","0","argos","2009-12-19","07:21:43","2009-12-19 07:21:43","-3.853611111","39.11638889","0.677","0","11301","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",53,426205.003124435,4330039.33818493,426205.003124435,4330039.33818493,0.0746791131264818,"NO"
"53","54","1","21","12","2009","12","31","0","argos","2009-12-21","12:31:45","2009-12-21 12:31:45","-3.863888889","39.09861111","0.667","0","191402","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",54,425297.706533327,4328074.83852574,425297.706533327,4328074.83852574,0.0113054446737915,"NO"
"54","55","1","21","12","2009","14","49","0","argos","2009-12-21","14:49:52","2009-12-21 14:49:52","-3.846111111","39.10194444","0.664","0","8287","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",55,426838.457331072,4328430.28776852,426838.457331072,4328430.28776852,0.190784285354135,"NO"
"55","56","1","21","12","2009","15","16","0","argos","2009-12-21","15:16:45","2009-12-21 15:16:45","-3.856111111","39.09888889","0.664","0","1613","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",56,425970.568309619,4328099.29822798,425970.568309619,4328099.29822798,0.575503369528463,"NO"
"56","57","1","21","12","2009","17","54","0","argos","2009-12-21","17:54:06","2009-12-21 17:54:06","-3.851666667","39.11194444","0.673","0","9441","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",57,426368.478032067,4329544.53351384,426368.478032067,4329544.53351384,0.158760015628441,"NO"
"57","58","2","23","12","2009","19","41","0","argos","2009-12-23","19:41:10","2009-12-23 19:41:10","-3.851666667","39.10638889","0.669","0","179224","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",58,426362.696727986,4328928.00251546,426362.696727986,4328928.00251546,0.00344013448938575,"NO"
"58","59","1","23","12","2009","23","55","0","argos","2009-12-23","23:55:29","2009-12-23 23:55:29","-3.8175","39.13416667","0.671","0","15259","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",59,429344.630794945,4331983.51664165,429344.630794945,4331983.51664165,0.279779658738942,"NO"
"59","60","3","24","12","2009","4","33","0","argos","2009-12-24","04:33:19","2009-12-24 04:33:19","-3.855277778","39.10666667","0.669","0","16670","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",60,426050.756223524,4328961.76320324,426050.756223524,4328961.76320324,0.268128296936048,"NO"
"60","61","2","26","12","2009","4","12","0","argos","2009-12-26","04:12:09","2009-12-26 04:12:09","-3.8475","39.10333333","0.665","0","171530","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",61,426719.799108377,4328585.54015037,426719.799108377,4328585.54015037,0.00447481212367492,"NO"
"61","62","1","26","12","2009","4","41","0","argos","2009-12-26","04:41:19","2009-12-26 04:41:19","-3.866111111","39.10861111","0.673","0","1750","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",62,425116.124901882,4329186.42500605,425116.124901882,4329186.42500605,0.978042131117952,"NO"
"62","63","1","26","12","2009","12","16","0","argos","2009-12-26","12:16:14","2009-12-26 12:16:14","-3.878611111","39.08805556","0.666","0","27295","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",63,424013.296293218,4326915.64012949,424013.296293218,4326915.64012949,0.0924831372600545,"NO"
"63","64","1","28","12","2009","15","46","0","argos","2009-12-28","15:46:03","2009-12-28 15:46:03","-3.850833333","39.10666667","0.669","0","185389","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",64,426435.038804959,4328958.15404391,426435.038804959,4328958.15404391,0.0170887054696918,"NO"
"64","65","3","28","12","2009","18","24","0","argos","2009-12-28","18:24:17","2009-12-28 18:24:17","-3.856944444","39.10972222","0.672","0","9494","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",65,425909.84966335,4329302.2132985,425909.84966335,4329302.2132985,0.0661246770646613,"NO"
"65","66","1","28","12","2009","22","10","0","argos","2009-12-28","22:10:00","2009-12-28 22:10:00","-3.8475","39.10888889","0.670","0","13543","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",66,426725.551752731,4329202.0718042,426725.551752731,4329202.0718042,0.0606782448300441,"NO"
"66","67","1","28","12","2009","22","48","0","argos","2009-12-28","22:48:31","2009-12-28 22:48:31","-3.858333333","39.11","0.672","0","2311","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",67,425790.057854182,4329334.17408918,425790.057854182,4329334.17408918,0.408639716708022,"NO"
"67","68","2","30","12","2009","23","9","0","argos","2009-12-30","23:09:07","2009-12-30 23:09:07","-3.859722222","39.10666667","0.670","0","174036","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",68,425666.473636614,4328965.39116927,425666.473636614,4328965.39116927,0.00223480901492608,"NO"
"68","69","1","31","12","2009","3","53","0","argos","2009-12-31","03:53:23","2009-12-31 03:53:23","-3.877777778","39.10805556","0.675","0","17056","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",69,424106.81406892,4329134.45638503,424106.81406892,4329134.45638503,0.0919737374527567,"NO"
"69","70","1","02","01","2010","9","40","0","argos","2010-01-02","09:40:03","2010-01-02 09:40:03","-3.814444444","39.05944444","0.666","0","193600","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",70,429534.382185304,4323688.82511935,429534.382185304,4323688.82511935,0.0397132433483958,"NO"
"70","71","1","02","01","2010","14","56","1","argos","2010-01-02","14:56:53","2010-01-02 14:56:53","-3.659444444","39.1425","0.668","0","19010","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",71,443012.00666784,4332797.17956103,443012.00666784,4332797.17956103,0.855651506046825,"NO"
"71","72","1","04","01","2010","21","45","0","argos","2010-01-04","21:45:56","2010-01-04 21:45:56","-3.848333333","39.1075","0.669","0","197343","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",72,426652.061449088,4329048.61148045,426652.061449088,4329048.61148045,0.0850489909668966,"NO"
"72","73","1","04","01","2010","23","3","0","argos","2010-01-04","23:03:18","2010-01-04 23:03:18","-3.865555556","39.10111111","0.669","0","4642","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",73,425156.227549601,4328353.649394,425156.227549601,4328353.649394,0.355242560376059,"NO"
"73","74","3","07","01","2010","8","41","0","argos","2010-01-07","08:41:04","2010-01-07 08:41:04","-3.861111111","39.10805556","0.671","0","207466","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",74,425547.846590129,4329120.66182455,425547.846590129,4329120.66182455,0.0041510442798718,"NO"
"74","75","1","07","01","2010","10","55","0","argos","2010-01-07","10:55:29","2010-01-07 10:55:29","-3.848055556","39.09638889","0.659","0","8065","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",75,426664.566967366,4327815.32582295,426664.566967366,4327815.32582295,0.212972691956402,"NO"
"75","76","3","11","01","2010","22","23","0","argos","2010-01-11","22:23:06","2010-01-11 22:23:06","-3.856666667","39.10722222","0.670","0","386857","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",76,425931.249395387,4329024.54746097,425931.249395387,4329024.54746097,0.00365561403012238,"NO"
"76","77","3","12","01","2010","4","33","0","argos","2010-01-12","04:33:08","2010-01-12 04:33:08","-3.864722222","39.10611111","0.671","0","22202","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",77,425233.568608045,4328907.84144301,425233.568608045,4328907.84144301,0.0318594138321085,"NO"
"77","78","2","12","01","2010","7","46","0","argos","2010-01-12","07:46:36","2010-01-12 07:46:36","-3.858888889","39.10583333","0.669","0","11608","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",78,425737.652103425,4328872.22902059,425737.652103425,4328872.22902059,0.0435300112333951,"NO"
"78","79","2","14","01","2010","7","1","0","argos","2010-01-14","07:01:08","2010-01-14 07:01:08","-3.863888889","39.10694444","0.671","0","170072","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",79,425306.501754103,4328999.63519483,425306.501754103,4328999.63519483,0.00264345820967536,"NO"
"79","80","1","14","01","2010","11","35","0","argos","2010-01-14","11:35:16","2010-01-14 11:35:16","-3.911666667","39.10833333","0.673","0","16448","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",80,421177.019959875,4329194.14679273,421177.019959875,4329194.14679273,0.25132593534359,"NO"
"80","81","2","16","01","2010","20","1","0","argos","2010-01-16","20:01:46","2010-01-16 20:01:46","-3.876111111","39.10833333","0.675","0","203190","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",81,424251.214755577,4329163.89078036,424251.214755577,4329163.89078036,0.0151303142407204,"NO"
"81","82","1","16","01","2010","23","58","0","argos","2010-01-16","23:58:08","2010-01-16 23:58:08","-3.850555556","39.11","0.671","0","14182","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",82,426462.520586632,4329327.84762172,426462.520586632,4329327.84762172,0.156340391614125,"NO"
"82","83","3","19","01","2010","3","55","0","argos","2010-01-19","03:55:14","2010-01-19 03:55:14","-3.852222222","39.06861111","0.655","0","187026","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",83,426275.341160634,4324736.05299802,426275.341160634,4324736.05299802,0.0245718966845243,"NO"
"83","84","2","19","01","2010","4","58","0","argos","2010-01-19","04:58:49","2010-01-19 04:58:49","-3.838888889","39.06333333","0.658","0","3815","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",84,427423.403319218,4324139.62311604,427423.403319218,4324139.62311604,0.339031627479464,"NO"
"84","85","1","19","01","2010","11","15","0","argos","2010-01-19","11:15:43","2010-01-19 11:15:43","-3.856666667","39.08583333","0.658","0","22614","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",85,425908.866775591,4326650.90502791,425908.866775591,4326650.90502791,0.129676615545858,"NO"
"85","86","3","23","01","2010","22","44","0","argos","2010-01-23","22:44:50","2010-01-23 22:44:50","-3.841666667","39.07194444","0.656","0","386947","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",86,427191.927683115,4325097.4610289,427191.927683115,4325097.4610289,0.00520691049177377,"NO"
"86","87","2","23","01","2010","23","15","0","argos","2010-01-23","23:15:29","2010-01-23 23:15:29","-3.846944444","39.075","0.655","0","1839","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",87,426738.528240066,4325440.79261028,426738.528240066,4325440.79261028,0.309089436970898,"NO"
"87","88","3","24","01","2010","4","6","0","argos","2010-01-24","04:06:08","2010-01-24 04:06:08","-3.848333333","39.07055556","0.655","0","17439","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",88,426613.782934859,4324948.69135722,426613.782934859,4324948.69135722,0.0291093040621267,"NO"
"88","89","3","24","01","2010","4","45","0","argos","2010-01-24","04:45:43","2010-01-24 04:45:43","-3.856388889","39.07194444","0.654","0","2375","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",89,425918.367621127,4325109.35686827,425918.367621127,4325109.35686827,0.300392992165512,"NO"
"89","90","2","26","01","2010","11","51","0","argos","2010-01-26","11:51:42","2010-01-26 11:51:42","-3.864722222","39.06722222","0.655","0","198359","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",90,425192.498953762,4324592.13329627,425192.498953762,4324592.13329627,0.00449331674351011,"NO"
"90","91","1","26","01","2010","12","28","0","argos","2010-01-26","12:28:31","2010-01-26 12:28:31","-3.860277778","39.06777778","0.654","0","2209","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",91,425577.579246822,4324650.13848269,425577.579246822,4324650.13848269,0.176210176669537,"NO"
