"","X","id_datoGPS","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"1736","2836","18995","GUE01","PTEALC","29/6/19","11:03:00","29-6-19 11:03","41,504583","0,68845","0,3","13","3,85","","0","pica","2019","06","29","2019-06-29","11:03:00","2019-06-29 11:03:00","0.68845","41.504583","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2836,807852.759146402,4601344.43583537,807852.759146402,4601344.43583537,0.00451793148633506,"NO"
"1737","2837","18996","GUE01","PTEALC","29/6/19","12:04:00","29-6-19 12:04","41,5045","0,68865","0","31","3,84","","0","pica","2019","06","29","2019-06-29","12:04:00","2019-06-29 12:04:00","0.68865","41.5045","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2837,807869.848541563,4601335.93214473,807869.848541563,4601335.93214473,0.00521393635926282,"NO"
"1738","2838","18997","GUE01","PTEALC","29/6/19","13:04:00","29-6-19 13:04","41,504533","0,68865","0","12","3,85","","0","pica","2019","06","29","2019-06-29","13:04:00","2019-06-29 13:04:00","0.68865","41.504533","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2838,807869.691983549,4601339.59671294,807869.691983549,4601339.59671294,0.00101858120621665,"NO"
"1739","2839","18998","GUE01","PTEALC","29/6/19","14:05:00","29-6-19 14:05","41,504517","0,6886","0,2","10","3,85","","0","pica","2019","06","29","2019-06-29","14:05:00","2019-06-29 14:05:00","0.6886","41.504517","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2839,807865.593979216,4601337.64163559,807865.593979216,4601337.64163559,0.00124022969575141,"NO"
"1740","2840","18999","GUE01","PTEALC","29/6/19","15:05:00","29-6-19 15:05","41,5044","0,688483","0,3","7","3,84","","0","pica","2019","06","29","2019-06-29","15:05:00","2019-06-29 15:05:00","0.688483","41.5044","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2840,807856.382070445,4601324.23182365,807856.382070445,4601324.23182365,0.00451792840606751,"NO"
"1741","2841","19000","GUE01","PTEALC","29/6/19","16:05:00","29-6-19 16:05","41,50425","0,688717","0,1","27","3,83","","0","pica","2019","06","29","2019-06-29","16:05:00","2019-06-29 16:05:00","0.688717","41.50425","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2841,807876.627648009,4601308.40921309,807876.627648009,4601308.40921309,0.00713554704162273,"NO"
"1742","2842","19001","GUE01","PTEALC","29/6/19","17:06:00","29-6-19 17:06","41,50475","0,68895","0,4","14","3,83","","0","pica","2019","06","29","2019-06-29","17:06:00","2019-06-29 17:06:00","0.68895","41.50475","PTS_GUE01","0,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2842,807893.705871426,4601364.7639794,807893.705871426,4601364.7639794,0.0160845937603937,"NO"
"1743","2843","19002","GUE01","PTEALC","29/6/19","18:06:00","29-6-19 18:06","41,504567","0,68905","0,3","12","3,85","","0","pica","2019","06","29","2019-06-29","18:06:00","2019-06-29 18:06:00","0.68905","41.504567","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2843,807902.921946559,4601344.79895231,807902.921946559,4601344.79895231,0.00610649969347229,"NO"
"1744","2844","19003","GUE01","PTEALC","29/6/19","19:06:00","29-6-19 19:06","41,50525","0,689517","0,4","9","3,83","","0","pica","2019","06","29","2019-06-29","19:06:00","2019-06-29 19:06:00","0.689517","41.50525","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2844,807938.665185361,4601422.31020095,807938.665185361,4601422.31020095,0.0237032954212107,"NO"
"1745","2845","19004","GUE01","PTEALC","30/6/19","05:02:00","30-6-19 5:02","41,506167","0,68945","0","28","3,78","","0","pica","2019","06","30","2019-06-30","05:02:00","2019-06-30 05:02:00","0.68945","41.506167","PTS_GUE01","0","0","0","35760","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2845,807928.720742424,4601523.90180033,807928.720742424,4601523.90180033,0.00285442667271479,"NO"
"1746","2846","19005","GUE01","PTEALC","30/6/19","06:02:00","30-6-19 6:02","41,505867","0,689","0,5","7","3,81","","0","pica","2019","06","30","2019-06-30","06:02:00","2019-06-30 06:02:00","0.689","41.505867","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2846,807892.579928617,4601488.98241096,807892.579928617,4601488.98241096,0.0139557272105598,"NO"
"1747","2847","19006","GUE01","PTEALC","30/6/19","07:02:00","30-6-19 7:02","41,504883","0,689083","0,6","6","3,83","","0","pica","2019","06","30","2019-06-30","07:02:00","2019-06-30 07:02:00","0.689083","41.504883","PTS_GUE01","0,6","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2847,807904.177381687,4601380.00767528,807904.177381687,4601380.00767528,0.0304332457283205,"NO"
"1748","2848","19007","GUE01","PTEALC","30/6/19","08:02:00","30-6-19 8:02","41,505383","0,6885","0,1","9","3,85","","0","pica","2019","06","30","2019-06-30","08:02:00","2019-06-30 08:02:00","0.6885","41.505383","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2848,807853.137827288,4601433.45216469,807853.137827288,4601433.45216469,0.02052233941898,"NO"
"1749","2849","19008","GUE01","PTEALC","30/6/19","09:03:00","30-6-19 9:03","41,504817","0,68855","0,7","17","3,85","","0","pica","2019","06","30","2019-06-30","09:03:00","2019-06-30 09:03:00","0.68855","41.504817","PTS_GUE01","0,7","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2849,807859.996847782,4601370.77757749,807859.996847782,4601370.77757749,0.0172217402256639,"NO"
"1750","2850","19009","GUE01","PTEALC","30/6/19","10:03:00","30-6-19 10:03","41,504483","0,688633","0","32","3,85","","0","pica","2019","06","30","2019-06-30","10:03:00","2019-06-30 10:03:00","0.688633","41.504483","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2850,807868.510062042,4601333.98370883,807868.510062042,4601333.98370883,0.0104876159687624,"NO"
"1751","2851","19010","GUE01","PTEALC","30/6/19","11:04:00","30-6-19 11:04","41,5045","0,688633","0","7","3,85","","0","pica","2019","06","30","2019-06-30","11:04:00","2019-06-30 11:04:00","0.688633","41.5045","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2851,807868.429411358,4601335.87151668,807868.429411358,4601335.87151668,0.000516123967506082,"NO"
"1752","2852","19011","GUE01","PTEALC","30/6/19","12:04:00","30-6-19 12:04","41,504567","0,68865","0,1","6","3,85","","0","pica","2019","06","30","2019-06-30","12:04:00","2019-06-30 12:04:00","0.68865","41.504567","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2852,807869.530681247,4601343.37232868,807869.530681247,4601343.37232868,0.00210531108794008,"NO"
"1753","2853","19012","GUE01","PTEALC","30/6/19","13:04:00","30-6-19 13:04","41,504533","0,688583","0","8","3,85","","0","pica","2019","06","30","2019-06-30","13:04:00","2019-06-30 13:04:00","0.688583","41.504533","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2853,807864.098943849,4601339.35776869,807864.098943849,4601339.35776869,0.00187567125659336,"NO"
"1754","2854","19013","GUE01","PTEALC","30/6/19","14:04:00","30-6-19 14:04","41,50415","0,68905","0,2","5","3,84","","0","pica","2019","06","30","2019-06-30","14:04:00","2019-06-30 14:04:00","0.68905","41.50415","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2854,807904.900479585,4601298.4921341,807904.900479585,4601298.4921341,0.0160364975641722,"NO"
"1755","2855","19014","GUE01","PTEALC","30/6/19","15:04:00","30-6-19 15:04","41,504883","0,688467","0,6","5","3,84","","0","pica","2019","06","30","2019-06-30","15:04:00","2019-06-30 15:04:00","0.688467","41.504883","PTS_GUE01","0,6","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2855,807852.755084818,4601377.81071675,807852.755084818,4601377.81071675,0.0263604758683489,"NO"
"1756","2856","19015","GUE01","PTEALC","30/6/19","16:05:00","30-6-19 16:05","41,504533","0,688617","0","31","3,82","","0","pica","2019","06","30","2019-06-30","16:05:00","2019-06-30 16:05:00","0.688617","41.504533","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2856,807866.937202795,4601339.47902344,807866.937202795,4601339.47902344,0.0111639315560127,"NO"
"1757","2857","19016","GUE01","PTEALC","30/6/19","17:05:00","30-6-19 17:05","41,50455","0,6886","0,3","7","3,84","","0","pica","2019","06","30","2019-06-30","17:05:00","2019-06-30 17:05:00","0.6886","41.50455","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2857,807865.437423279,4601341.30620378,807865.437423279,4601341.30620378,0.000656450864997166,"NO"
"1758","2858","19017","GUE01","PTEALC","30/6/19","18:05:00","30-6-19 18:05","41,504567","0,6886","0,4","6","3,84","","0","pica","2019","06","30","2019-06-30","18:05:00","2019-06-30 18:05:00","0.6886","41.504567","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2858,807865.356773211,4601343.19401164,807865.356773211,4601343.19401164,0.000524723638557682,"NO"
"1759","2859","19018","GUE01","PTEALC","30/6/19","19:06:00","30-6-19 19:06","41,505383","0,689067","0","5","3,83","","0","pica","2019","06","30","2019-06-30","19:06:00","2019-06-30 19:06:00","0.689067","41.505383","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2859,807900.469348404,4601435.47437415,807900.469348404,4601435.47437415,0.0269693491924884,"NO"
"1760","2860","19019","GUE01","PTEALC","1/7/19","05:01:00","1-7-19 5:01","41,504667","0,689","0","30","3,79","","0","pica","2019","07","01","2019-07-01","05:01:00","2019-07-01 05:01:00","0.689","41.504667","PTS_GUE01","0","0","0","35700","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2860,807898.273573963,4601355.72536866,807898.273573963,4601355.72536866,0.00223464968808361,"NO"
"1761","2861","19020","GUE01","PTEALC","1/7/19","06:01:00","1-7-19 6:01","41,513433","0,7046","0,7","5","3,81","","0","pica","2019","07","01","2019-07-01","06:01:00","2019-07-01 06:01:00","0.7046","41.513433","PTS_GUE01","0,7","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2861,809158.760650021,4602384.92917211,809158.760650021,4602384.92917211,0.451900785863585,"NO"
"1762","2862","19021","GUE01","PTEALC","1/7/19","07:01:00","1-7-19 7:01","41,504833","0,68865","0,7","4","3,83","","0","pica","2019","07","01","2019-07-01","07:01:00","2019-07-01 07:01:00","0.68865","41.504833","PTS_GUE01","0,7","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2862,807868.268724184,4601372.91096993,807868.268724184,4601372.91096993,0.455424835577399,"NO"
"1763","2863","19022","GUE01","PTEALC","1/7/19","08:02:00","1-7-19 8:02","41,504583","0,688617","0,2","9","3,85","","0","pica","2019","07","01","2019-07-01","08:02:00","2019-07-01 08:02:00","0.688617","41.504583","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2863,807866.699995618,4601345.0313995,807866.699995618,4601345.0313995,0.00762733411089986,"NO"
"1764","2864","19023","GUE01","PTEALC","1/7/19","09:02:00","1-7-19 9:02","41,50445","0,688583","0","31","3,82","","0","pica","2019","07","01","2019-07-01","09:02:00","2019-07-01 09:02:00","0.688583","41.50445","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2864,807864.492703602,4601330.14082452,807864.492703602,4601330.14082452,0.00418030660146034,"NO"
"1765","2865","19024","GUE01","PTEALC","1/7/19","11:03:00","1-7-19 11:03","41,50445","0,6887","0,3","6","3,83","","0","pica","2019","07","01","2019-07-01","11:03:00","2019-07-01 11:03:00","0.6887","41.50445","PTS_GUE01","0,3","0","0","7260","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2865,807874.259666091,4601330.55808806,807874.259666091,4601330.55808806,0.00134635333682981,"NO"
"1766","2866","19025","GUE01","PTEALC","1/7/19","12:03:00","1-7-19 12:03","41,50445","0,688783","0,5","9","3,85","","0","pica","2019","07","01","2019-07-01","12:03:00","2019-07-01 12:03:00","0.688783","41.50445","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2866,807881.188366072,4601330.85410358,807881.188366072,4601330.85410358,0.00192585960768867,"NO"
"1767","2867","19026","GUE01","PTEALC","1/7/19","13:04:00","1-7-19 13:04","41,504017","0,68925","0,1","22","3,83","","0","pica","2019","07","01","2019-07-01","13:04:00","2019-07-01 13:04:00","0.68925","41.504017","PTS_GUE01","0,1","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2867,807922.227294337,4601284.43618194,807922.227294337,4601284.43618194,0.0169238427162147,"NO"
"1768","2868","19027","GUE01","PTEALC","1/7/19","14:04:00","1-7-19 14:04","41,5058","0,686917","0,2","13","3,82","","0","pica","2019","07","01","2019-07-01","14:04:00","2019-07-01 14:04:00","0.686917","41.5058","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2868,807719.016148704,4601474.11484539,807719.016148704,4601474.11484539,0.0771951659469328,"NO"
"1769","2869","19028","GUE01","PTEALC","1/7/19","15:04:00","1-7-19 15:04","41,5048","0,68895","0","6","3,82","","0","pica","2019","07","01","2019-07-01","15:04:00","2019-07-01 15:04:00","0.68895","41.5048","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2869,807893.468641743,4601370.31635584,807893.468641743,4601370.31635584,0.0563724080141067,"NO"
"1770","2870","19029","GUE01","PTEALC","1/7/19","16:05:00","1-7-19 16:05","41,504517","0,688583","0","31","3,81","","0","pica","2019","07","01","2019-07-01","16:05:00","2019-07-01 16:05:00","0.688583","41.504517","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2870,807864.174849394,4601337.58100836,807864.174849394,4601337.58100836,0.0119990941343799,"NO"
"1771","2871","19030","GUE01","PTEALC","1/7/19","17:05:00","1-7-19 17:05","41,50455","0,68875","0,4","5","3,83","","0","pica","2019","07","01","2019-07-01","17:05:00","2019-07-01 17:05:00","0.68875","41.50455","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2871,807877.959150762,4601341.84116214,807877.959150762,4601341.84116214,0.00400655597400804,"NO"
"1772","2872","19031","GUE01","PTEALC","1/7/19","18:05:00","1-7-19 18:05","41,50475","0,688583","0,4","5","3,84","","0","pica","2019","07","01","2019-07-01","18:05:00","2019-07-01 18:05:00","0.688583","41.50475","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2872,807863.069472516,4601363.45508092,807863.069472516,4601363.45508092,0.00728859173592406,"NO"
"1773","2873","19032","GUE01","PTEALC","1/7/19","19:05:00","1-7-19 19:05","41,505067","0,68875","0,1","5","3,83","","0","pica","2019","07","01","2019-07-01","19:05:00","2019-07-01 19:05:00","0.68875","41.505067","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2873,807875.50632764,4601399.25273321,807875.50632764,4601399.25273321,0.0105238916424369,"NO"
"1774","2874","19033","GUE01","PTEALC","2/7/19","05:02:00","2-7-19 5:02","41,505883","0,689483","0","20","3,79","","0","pica","2019","07","02","2019-07-02","05:02:00","2019-07-02 05:02:00","0.689483","41.505883","PTS_GUE01","0","0","0","35820","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2874,807932.823147237,4601492.48201277,807932.823147237,4601492.48201277,0.0030551659345867,"NO"
"1775","2875","19034","GUE01","PTEALC","2/7/19","06:02:00","2-7-19 6:02","41,505933","0,689367","0,3","5","3,8","","0","pica","2019","07","02","2019-07-02","06:02:00","2019-07-02 06:02:00","0.689367","41.505933","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2875,807922.902614606,4601497.6206023,807922.902614606,4601497.6206023,0.00310257700188305,"NO"
"1776","2876","19035","GUE01","PTEALC","2/7/19","07:02:00","2-7-19 7:02","41,5049","0,68855","0,5","11","3,82","","0","pica","2019","07","02","2019-07-02","07:02:00","2019-07-02 07:02:00","0.68855","41.5049","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2876,807859.603088698,4601379.99452196,807859.603088698,4601379.99452196,0.0370943244840434,"NO"
"1777","2877","19036","GUE01","PTEALC","2/7/19","08:03:00","2-7-19 8:03","41,504533","0,688617","0,1","23","3,84","","0","pica","2019","07","02","2019-07-02","08:03:00","2019-07-02 08:03:00","0.688617","41.504533","PTS_GUE01","0,1","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2877,807866.937202795,4601339.47902344,807866.937202795,4601339.47902344,0.0112466425575308,"NO"
"1778","2878","19037","GUE01","PTEALC","2/7/19","09:03:00","2-7-19 9:03","41,504483","0,688583","0,5","5","3,86","","0","pica","2019","07","02","2019-07-02","09:03:00","2019-07-02 09:03:00","0.688583","41.504483","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2878,807864.336148597,4601333.80539268,807864.336148597,4601333.80539268,0.00173325177808239,"NO"
"1779","2879","19038","GUE01","PTEALC","2/7/19","10:03:00","2-7-19 10:03","41,504483","0,688667","0,1","8","3,87","","0","pica","2019","07","02","2019-07-02","10:03:00","2019-07-02 10:03:00","0.688667","41.504483","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2879,807871.348323202,4601334.1049652,807871.348323202,4601334.1049652,0.00194906160002883,"NO"
"1780","2880","19039","GUE01","PTEALC","2/7/19","11:03:00","2-7-19 11:03","41,5045","0,688583","0","24","3,87","","0","pica","2019","07","02","2019-07-02","11:03:00","2019-07-02 11:03:00","0.688583","41.5045","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2880,807864.255499009,4601335.69320052,807864.255499009,4601335.69320052,0.00201845857652963,"NO"
"1781","2881","19040","GUE01","PTEALC","2/7/19","12:04:00","2-7-19 12:04","41,504517","0,68865","0,2","23","3,86","","0","pica","2019","07","02","2019-07-02","12:04:00","2019-07-02 12:04:00","0.68865","41.504517","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2881,807869.767890478,4601337.81995259,807869.767890478,4601337.81995259,0.00161388393092742,"NO"
"1782","2882","19041","GUE01","PTEALC","2/7/19","13:04:00","2-7-19 13:04","41,5045","0,6887","0,7","4","3,86","","0","pica","2019","07","02","2019-07-02","13:04:00","2019-07-02 13:04:00","0.6887","41.5045","PTS_GUE01","0,7","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2882,807874.022453949,4601336.11046415,807874.022453949,4601336.11046415,0.00127330091738832,"NO"
"1783","2883","19042","GUE01","PTEALC","2/7/19","14:04:00","2-7-19 14:04","41,504583","0,688533","0,2","5","3,87","","0","pica","2019","07","02","2019-07-02","14:04:00","2019-07-02 14:04:00","0.688533","41.504583","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2883,807859.687831901,4601344.73183093,807859.687831901,4601344.73183093,0.00464523824904499,"NO"
"1784","2884","19043","GUE01","PTEALC","2/7/19","15:05:00","2-7-19 15:05","41,504667","0,688267","0,4","6","3,87","","0","pica","2019","07","02","2019-07-02","15:05:00","2019-07-02 15:05:00","0.688267","41.504667","PTS_GUE01","0,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2884,807837.08417668,4601353.11123367,807837.08417668,4601353.11123367,0.00658476853699517,"NO"
"1785","2885","19044","GUE01","PTEALC","2/7/19","16:05:00","2-7-19 16:05","41,50455","0,688617","0,1","19","3,87","","0","pica","2019","07","02","2019-07-02","16:05:00","2019-07-02 16:05:00","0.688617","41.50455","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2885,807866.856552381,4601341.3668313,807866.856552381,4601341.3668313,0.00888783200970479,"NO"
"1786","2886","19045","GUE01","PTEALC","2/7/19","17:05:00","2-7-19 17:05","41,504583","0,688583","0","7","3,88","","0","pica","2019","07","02","2019-07-02","17:05:00","2019-07-02 17:05:00","0.688583","41.504583","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2886,807863.861738865,4601344.91014473,807863.861738865,4601344.91014473,0.00128836271912697,"NO"
"1787","2887","19046","GUE01","PTEALC","2/7/19","18:05:00","2-7-19 18:05","41,504583","0,6887","0,2","6","3,88","","0","pica","2019","07","02","2019-07-02","18:05:00","2019-07-02 18:05:00","0.6887","41.504583","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2887,807873.628681275,4601345.32740851,807873.628681275,4601345.32740851,0.00271476021309005,"NO"
"1788","2888","19047","GUE01","PTEALC","2/7/19","19:06:00","2-7-19 19:06","41,506067","0,689083","0,4","7","3,86","","0","pica","2019","07","02","2019-07-02","19:06:00","2019-07-02 19:06:00","0.689083","41.506067","PTS_GUE01","0,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2888,807898.559501634,4601511.48796132,807898.559501634,4601511.48796132,0.0458946900869077,"NO"
"1789","2889","19048","GUE01","PTEALC","3/7/19","05:01:00","3-7-19 5:01","41,513817","0,703767","0","28","3,8","","0","pica","2019","07","03","2019-07-03","05:01:00","2019-07-03 05:01:00","0.703767","41.513817","PTS_GUE01","0","0","0","35700","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2889,809087.403137836,4602424.58810167,809087.403137836,4602424.58810167,0.0419885542260865,"NO"
"1790","2890","19049","GUE01","PTEALC","3/7/19","06:01:00","3-7-19 6:01","41,513083","0,704583","0,2","4","3,83","","0","pica","2019","07","03","2019-07-03","06:01:00","2019-07-03 06:01:00","0.704583","41.513083","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2890,809159.009661542,4602346.00152665,809159.009661542,4602346.00152665,0.0295243504226357,"NO"
"1791","2891","19050","GUE01","PTEALC","3/7/19","07:01:00","3-7-19 7:01","41,532667","0,708383","38","5","3,85","","0","pica","2019","07","03","2019-07-03","07:01:00","2019-07-03 07:01:00","0.708383","41.532667","PTS_GUE01","38","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2891,809382.742944094,4604534.38455262,809382.742944094,4604534.38455262,0.610883138905725,"NO"
"1792","2892","19051","GUE01","PTEALC","3/7/19","08:02:00","3-7-19 8:02","41,504567","0,688717","0,3","12","3,87","","0","pica","2019","07","03","2019-07-03","08:02:00","2019-07-03 08:02:00","0.688717","41.504567","PTS_GUE01","0,3","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2892,807875.123718059,4601343.61127731,807875.123718059,4601343.61127731,0.963948489117228,"NO"
"1793","2893","19052","GUE01","PTEALC","3/7/19","09:02:00","3-7-19 9:02","41,504467","0,688567","0","31","3,85","","0","pica","2019","07","03","2019-07-03","09:02:00","2019-07-03 09:02:00","0.688567","41.504467","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2893,807863.07640144,4601331.9715717,807863.07640144,4601331.9715717,0.00465196716851477,"NO"
"1794","2894","19053","GUE01","PTEALC","3/7/19","10:03:00","3-7-19 10:03","41,504483","0,688667","0","8","3,9","","0","pica","2019","07","03","2019-07-03","10:03:00","2019-07-03 10:03:00","0.688667","41.504483","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2894,807871.348323202,4601334.1049652,807871.348323202,4601334.1049652,0.00233340685532287,"NO"
"1795","2895","19054","GUE01","PTEALC","3/7/19","11:03:00","3-7-19 11:03","41,5046","0,688517","1,1","5","3,91","","0","pica","2019","07","03","2019-07-03","11:03:00","2019-07-03 11:03:00","0.688517","41.5046","PTS_GUE01","1,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2895,807858.271533378,4601346.56257887,807858.271533378,4601346.56257887,0.00501551163914882,"NO"
"1796","2896","19055","GUE01","PTEALC","3/7/19","12:04:00","3-7-19 12:04","41,504567","0,6887","0","32","3,88","","0","pica","2019","07","03","2019-07-03","12:04:00","2019-07-03 12:04:00","0.6887","41.504567","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2896,807873.704589311,4601343.55064814,807873.704589311,4601343.55064814,0.00429506013407019,"NO"
"1797","2897","19056","GUE01","PTEALC","3/7/19","13:04:00","3-7-19 13:04","41,504567","0,688783","0,5","3","3,9","","0","pica","2019","07","03","2019-07-03","13:04:00","2019-07-03 13:04:00","0.688783","41.504567","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",2897,807880.63327676,4601343.84666381,807880.63327676,4601343.84666381,0.00192585613277496,"NO"
