"","X","Transmitting.time","Altitude..Ellipsoid.","Course","Positioning.mode","HorAccuracy","VerAccuracy","GPS.time.consumption","Data.Source","VDOP","logger_type","date","time_gmt0","timestamp_gmt0","hdop","X_4326","Y_4326","sat_count","speed","altitude","device_id","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"15","16","2022-09-29T14:00:13.404Z","774.71","326.1","2","0","0","7","[1]","0.87","druid","2022-09-29","07:59:36","2022-09-29 07:59:36","1.08","-3.7939372","37.1116928","6","0.6","725.68","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",16,429461.43207553,4107557.82287764,429461.43207553,4107557.82287764,0.00795325299853,"NO"
"16","17","2022-09-29T14:00:13.405Z","778.56","35","2","0","0","5","[1]","0.95","druid","2022-09-29","08:29:33","2022-09-29 08:29:33","1.54","-3.7939772","37.1116064","5","0.4","729.53","f84ef104681e","1797","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",17,429457.798003795,4107548.26752752,429457.798003795,4107548.26752752,0.00568580178542224,"NO"
"17","18","2022-09-29T14:00:15.654Z","833.36","6.8","2","0","0","5","[1]","0.85","druid","2022-09-29","08:59:34","2022-09-29 08:59:34","0.95","-3.7940424","37.1116064","7","0.1","784.33","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",18,429452.005101409,4107548.31596827,429452.005101409,4107548.31596827,0.00321481959787664,"NO"
"18","19","2022-09-29T14:00:15.655Z","816.13","31.4","2","0","0","5","[1]","0.84","druid","2022-09-29","09:29:32","2022-09-29 09:29:32","0.97","-3.7939616","37.1115904","7","0.2","767.1","f84ef104681e","1798","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",19,429459.169193749,4107546.48092571,429459.169193749,4107546.48092571,0.00411082654325781,"NO"
"19","20","2022-09-29T14:00:15.656Z","792.5","0","2","0","0","5","[1]","0.89","druid","2022-09-29","09:59:33","2022-09-29 09:59:33","1.2","-3.7957424","37.1108032","7","0","743.47","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",20,429300.216431092,4107460.47477681,429300.216431092,4107460.47477681,0.100293665517522,"NO"
"20","21","2022-09-29T14:00:15.657Z","781.15","0","2","0","0","5","[1]","0.88","druid","2022-09-29","10:29:32","2022-09-29 10:29:32","1.8","-3.7944356","37.1110912","6","0.1","732.12","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",21,429416.591798332,4107491.45278808,429416.591798332,4107491.45278808,0.0669043524075452,"NO"
"21","22","2022-09-29T14:00:15.658Z","863.99","32.5","2","0","0","6","[1]","0.92","druid","2022-09-29","10:59:34","2022-09-29 10:59:34","1.7","-3.7940432","37.1115008","5","1.9","814.96","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",22,429451.836056332,4107536.60148162,429451.836056332,4107536.60148162,0.0317671617882747,"NO"
"22","23","2022-09-29T14:00:15.659Z","824.54","0","2","0","0","7","[1]","0.83","druid","2022-09-29","11:29:34","2022-09-29 11:29:34","0.94","-3.79402","37.1115648","8","0","775.51","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",23,429453.956709232,4107543.68429366,429453.956709232,4107543.68429366,0.00410520253346856,"NO"
"23","24","2022-09-29T14:00:15.66Z","812.59","168.6","2","0","0","7","[1]","0.81","druid","2022-09-29","11:59:33","2022-09-29 11:59:33","0.85","-3.7939896","37.1116192","9","0.1","763.56","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",24,429456.70816011,4107549.69674971,429456.70816011,4107549.69674971,0.00367339910834712,"NO"
"24","25","2022-09-29T14:00:15.661Z","816.09","333.4","2","0","0","6","[1]","0.83","druid","2022-09-29","12:29:33","2022-09-29 12:29:33","0.91","-3.7939812","37.1116992","8","0.2","767.05","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",25,429457.528696277,4107558.56557058,429457.528696277,4107558.56557058,0.00494541791459097,"NO"
"25","26","2022-09-29T14:00:15.662Z","890.41","316.9","2","0","0","6","[1]","0.92","druid","2022-09-29","12:59:32","2022-09-29 12:59:32","1.18","-3.7936252","37.1118272","6","0.3","841.38","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",26,429489.277300405,4107572.50124507,429489.277300405,4107572.50124507,0.0192624569885735,"NO"
"26","27","2022-09-29T14:00:15.662Z","816.45","0","2","0","0","5","[1]","0.86","druid","2022-09-29","13:29:32","2022-09-29 13:29:32","1.1","-3.7941388","37.1115456","7","0.1","767.42","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",27,429443.383723471,4107541.64254982,429443.383723471,4107541.64254982,0.0307071190315559,"NO"
"27","28","2022-09-29T14:00:15.663Z","840.55","40.6","2","0","0","7","[1]","0.79","druid","2022-09-29","13:59:32","2022-09-29 13:59:32","0.97","-3.7944404","37.1117312","8","0.1","791.52","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",28,429416.759355666,4107562.45684755,429416.759355666,4107562.45684755,0.0187644924787555,"NO"
"28","29","2022-09-29T16:00:01.68Z","840.24","336.5","2","0","0","7","[1]","0.82","druid","2022-09-29","14:29:33","2022-09-29 14:29:33","0.92","-3.7945232","37.1117376","9","0.2","791.21","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",29,429409.408677853,4107563.22840594,429409.408677853,4107563.22840594,0.00410158707798646,"NO"
"29","30","2022-09-29T16:00:01.681Z","808.02","0","2","0","0","7","[1]","0.76","druid","2022-09-29","14:59:32","2022-09-29 14:59:32","0.84","-3.7944588","37.1118304","10","0","758.99","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",30,429415.216629312,4107573.47560239,429415.216629312,4107573.47560239,0.00654371188199644,"NO"
"30","31","2022-09-29T16:00:01.682Z","711.89","144.8","2","0","0","6","[1]","0.9","druid","2022-09-29","15:29:31","2022-09-29 15:29:31","2.01","-3.794522","37.1118208","6","0.6","662.86","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",31,429409.592528207,4107572.45757831,429409.592528207,4107572.45757831,0.00317527515423469,"YES"
"31","32","2022-09-29T16:00:01.682Z","728.32","22.2","2","0","0","6","[1]","0.94","druid","2022-09-29","15:59:31","2022-09-29 15:59:31","1.51","-3.7970176","37.1200288","6","0.5","679.27","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",32,429195.507544912,4108484.89795412,429195.507544912,4108484.89795412,0.520388225989402,"NO"
"32","33","2022-09-30T12:00:05.809Z","778.97","66.1","2","0","0","5","[1]","0.86","druid","2022-09-29","16:29:30","2022-09-29 16:29:30","1.03","-3.796774","37.1200192","8","0","729.93","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",33,429217.139633438,4108483.65128781,429217.139633438,4108483.65128781,0.0120377676107808,"NO"
"33","34","2022-09-30T12:00:05.81Z","790.98","0","2","0","0","5","[1]","0.84","druid","2022-09-29","16:59:29","2022-09-29 16:59:29","0.99","-3.7964684","37.1198144","8","0.1","741.93","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",34,429244.098029184,4108460.70328216,429244.098029184,4108460.70328216,0.0196682835522298,"NO"
"34","35","2022-09-30T12:00:05.811Z","788.76","285.4","2","0","0","5","[1]","0.87","druid","2022-09-29","17:29:30","2022-09-29 17:29:30","1.04","-3.7983264","37.120336","8","0.3","739.71","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",35,429079.522468593,4108519.95519681,429079.522468593,4108519.95519681,0.097068174439851,"NO"
"35","36","2022-09-30T12:00:05.812Z","772.72","0","2","0","0","7","[1]","0.89","druid","2022-09-29","17:59:37","2022-09-29 17:59:37","1.15","-3.7983924","37.120704","7","0.1","723.67","f84ef104681e","1807","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",36,429074.002499555,4108560.82985979,429074.002499555,4108560.82985979,0.0228128896099373,"NO"
"36","37","2022-09-30T12:00:05.813Z","741.5","333.3","2","0","0","6","[1]","0.86","druid","2022-09-29","18:29:36","2022-09-29 18:29:36","1.14","-3.7983812","37.1207424","7","0.3","692.45","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",37,429075.033307037,4108565.08152923,429075.033307037,4108565.08152923,0.00243046869996568,"NO"
"37","38","2022-09-30T12:00:05.814Z","738.65","0","2","0","0","13","[1]","0.8","druid","2022-09-29","18:59:43","2022-09-29 18:59:43","1.32","-3.7981972","37.1206656","6","0","689.6","f84ef104681e","1807","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",38,429091.307778791,4108556.42400169,429091.307778791,4108556.42400169,0.010195779326918,"NO"
"38","39","2022-09-30T12:00:05.815Z","785.62","0","2","0","0","8","[1]","0.98","druid","2022-09-29","19:29:37","2022-09-29 19:29:37","1.69","-3.7980664","37.1208672","5","0","736.58","f84ef104681e","1794","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",39,429103.115756224,4108578.69150453,429103.115756224,4108578.69150453,0.0140415394723,"NO"
"39","40","2022-09-30T12:00:05.816Z","788","0","2","0","0","32","[1]","0.81","druid","2022-09-29","20:00:01","2022-09-29 20:00:01","0.9","-3.7979884","37.120544","9","0","738.96","f84ef104681e","1824","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",40,429109.743682178,4108542.77794345,429109.743682178,4108542.77794345,0.0200109804508665,"NO"
"40","41","2022-09-30T12:00:05.817Z","783.78","1.6","2","0","0","2","[1]","0.83","druid","2022-09-29","20:29:31","2022-09-29 20:29:31","0.99","-3.7981428","37.1204288","8","0.5","734.73","f84ef104681e","1770","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",41,429095.919682993,4108530.11314134,429095.919682993,4108530.11314134,0.0105863002167409,"NO"
"41","42","2022-09-30T12:00:05.817Z","791.89","0","2","0","0","2","[1]","0.78","druid","2022-09-29","20:59:32","2022-09-29 20:59:32","0.95","-3.7981636","37.1204224","8","0","742.85","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",42,429094.065885053,4108529.41867069,429094.065885053,4108529.41867069,0.00109856278223552,"NO"
"42","43","2022-09-30T12:00:05.818Z","795.02","30.4","2","0","0","4","[1]","0.71","druid","2022-09-29","21:29:34","2022-09-29 21:29:34","0.8","-3.798186","37.1204992","10","0.9","745.98","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",43,429092.147550692,4108537.95547556,429092.147550692,4108537.95547556,0.0048528498214793,"NO"
"43","44","2022-09-30T12:00:05.819Z","755.7","328.9","2","0","0","4","[1]","0.89","druid","2022-09-29","21:59:32","2022-09-29 21:59:32","1.37","-3.798264","37.1205184","7","1","706.65","f84ef104681e","1798","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",44,429085.236110611,4108540.14375748,429085.236110611,4108540.14375748,0.00402978979162524,"NO"
"44","45","2022-09-30T12:00:05.82Z","748.01","241","2","0","0","5","[1]","0.89","druid","2022-09-29","22:29:34","2022-09-29 22:29:34","1.13","-3.7982424","37.1205632","7","0","698.97","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",45,429087.19679733,4108545.0976656,429087.19679733,4108545.0976656,0.00295496630186991,"NO"
"45","46","2022-09-30T12:00:05.821Z","739.34","147.4","2","0","0","4","[1]","0.93","druid","2022-09-29","22:59:32","2022-09-29 22:59:32","1.01","-3.798406","37.1208224","7","3.6","690.29","f84ef104681e","1798","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",46,429072.904776837,4108573.97513553,429072.904776837,4108573.97513553,0.0179103098397332,"NO"
"46","47","2022-09-30T12:00:05.822Z","730.44","183.6","2","0","0","4","[1]","0.92","druid","2022-09-29","23:29:32","2022-09-29 23:29:32","1.16","-3.7985452","37.12104","6","0.2","681.39","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",47,429060.74166292,4108598.21935809,429060.74166292,4108598.21935809,0.0150606477419546,"NO"
"47","48","2022-09-30T12:00:08.373Z","783.32","311.9","2","0","0","15","[1]","0.92","druid","2022-09-29","23:59:43","2022-09-29 23:59:43","1.31","-3.79904","37.1213376","5","0.2","734.28","f84ef104681e","1811","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",48,429017.06290397,4108631.60451433,429017.06290397,4108631.60451433,0.0303401669824193,"NO"
"48","49","2022-09-30T12:00:08.374Z","722.35","0","2","0","0","34","[1]","0.8","druid","2022-09-30","00:30:01","2022-09-30 00:30:01","0.93","-3.7982712","37.1208576","10","0","673.31","f84ef104681e","1818","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",49,429084.91290175,4108577.77946385,429084.91290175,4108577.77946385,0.047612379369271,"NO"
"49","50","2022-09-30T12:00:08.375Z","792.47","0","2","0","0","3","[1]","0.8","druid","2022-09-30","00:59:31","2022-09-30 00:59:31","0.89","-3.7981616","37.1204288","9","0.2","743.43","f84ef104681e","1770","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",50,429094.249530284,4108530.12718303,429094.249530284,4108530.12718303,0.0274186003367751,"NO"
"50","51","2022-09-30T12:00:08.376Z","786.41","44.2","2","0","0","3","[1]","0.84","druid","2022-09-30","01:29:31","2022-09-30 01:29:31","1","-3.7981788","37.1204032","8","0.3","737.36","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",51,429092.697640138,4108527.30000537,429092.697640138,4108527.30000537,0.00179072965831646,"NO"
"51","52","2022-09-30T12:00:08.377Z","-547.92","313.2","2","0","0","4","[1]","0.88","druid","2022-09-30","01:59:33","2022-09-30 01:59:33","2.44","-3.7923736","37.1137568","7","0.8","-596.96","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",52,429602.265774487,4107785.63904365,429602.265774487,4107785.63904365,0.49908197497875,"YES"
"52","53","2022-09-30T12:00:08.377Z","770.99","233.2","2","0","0","3","[1]","0.96","druid","2022-09-30","02:29:29","2022-09-30 02:29:29","1.39","-3.7983184","37.1205984","6","2.5","721.95","f84ef104681e","1796","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",53,429080.477966291,4108549.05947304,429080.477966291,4108549.05947304,0.514580811812026,"NO"
"53","54","2022-09-30T12:00:08.378Z","796.45","343.4","2","0","0","3","[1]","0.94","druid","2022-09-30","02:59:30","2022-09-30 02:59:30","1.42","-3.79832","37.1204896","6","0.7","747.41","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",54,429080.234325805,4108536.9905634,429080.234325805,4108536.9905634,0.00669887271351041,"NO"
"54","55","2022-09-30T12:00:08.379Z","787.8","283.5","2","0","0","3","[1]","0.85","druid","2022-09-30","03:29:29","2022-09-30 03:29:29","1.91","-3.7985332","37.1205472","5","3.8","738.75","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",55,429061.347847876,4108543.53991259,429061.347847876,4108543.53991259,0.0111054572198262,"NO"
"55","56","2022-09-30T12:00:08.379Z","838.11","0","2","0","0","4","[1]","0.91","druid","2022-09-30","03:59:30","2022-09-30 03:59:30","1.08","-3.7982248","37.1206176","7","0","789.06","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",56,429088.811085866,4108551.11957131,429088.811085866,4108551.11957131,0.0158102163998946,"NO"
"56","57","2022-09-30T12:00:08.38Z","804.99","1.3","2","0","0","5","[1]","0.84","druid","2022-09-30","04:29:31","2022-09-30 04:29:31","0.98","-3.798286","37.120576","8","0","755.95","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",57,429083.335411964,4108546.55024733,429083.335411964,4108546.55024733,0.00395768077689531,"NO"
"57","58","2022-09-30T12:00:08.381Z","791.32","136.6","1","0","0","12","[1]","0.87","druid","2022-09-30","04:59:37","2022-09-30 04:59:37","0.89","-3.7982284","37.120544","8","0.5","742.27","f84ef104681e","1806","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",58,429088.42261614,4108542.95718941,429088.42261614,4108542.95718941,0.00344667331994081,"NO"
"58","59","2022-09-30T12:00:08.381Z","795.19","128.3","2","0","0","5","[1]","0.84","druid","2022-09-30","05:29:30","2022-09-30 05:29:30","0.84","-3.7979568","37.1205376","8","0.1","746.14","f84ef104681e","1793","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",59,429112.544987968,4108542.04434059,429112.544987968,4108542.04434059,0.0134557624588979,"NO"
"59","60","2022-09-30T12:00:08.382Z","794.73","10.7","2","0","0","7","[1]","0.83","druid","2022-09-30","05:59:33","2022-09-30 05:59:33","0.75","-3.7978936","37.1206656","9","1.9","745.69","f84ef104681e","1803","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",60,429118.278884066,4108556.19727317,429118.278884066,4108556.19727317,0.00846470778377874,"NO"
"60","61","2022-09-30T12:00:08.383Z","1201.14","0","2","0","0","5","[1]","0.87","druid","2022-09-30","06:29:29","2022-09-30 06:29:29","0.84","-3.7974456","37.1199648","8","0.1","1152.1","f84ef104681e","1796","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",61,429157.425081838,4108478.1171959,429157.425081838,4108478.1171959,0.0486052908492932,"NO"
"61","62","2022-09-30T12:00:08.384Z","869.67","0","2","0","0","12","[1]","0.89","druid","2022-09-30","06:59:38","2022-09-30 06:59:38","1.12","-3.797676","37.1213696","7","0.2","820.62","f84ef104681e","1809","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",62,429138.266195558,4108634.13550428,429138.266195558,4108634.13550428,0.0868454433563348,"NO"
"62","63","2022-09-30T12:00:08.385Z","720.56","328.4","2","0","0","16","[1]","0.79","druid","2022-09-30","07:29:40","2022-09-30 07:29:40","0.83","-3.797902","37.1206048","11","0.3","671.52","f84ef104681e","1802","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",63,429117.475956874,4108549.45848658,429117.475956874,4108549.45848658,0.0483593580183045,"NO"
"63","64","2022-09-30T12:00:10.688Z","807.7","20.9","2","0","0","15","[1]","0.77","druid","2022-09-30","07:59:40","2022-09-30 07:59:40","0.84","-3.7996344","37.1209952","11","0","758.66","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",64,428963.938319859,4108594.06379648,428963.938319859,4108594.06379648,0.0887760733429395,"NO"
"64","65","2022-09-30T12:00:10.689Z","797.53","157.3","2","0","0","15","[1]","0.75","druid","2022-09-30","08:29:39","2022-09-30 08:29:39","0.92","-3.7979412","37.1204256","11","0.1","748.49","f84ef104681e","1799","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",65,429113.826421657,4108529.60758436,429113.826421657,4108529.60758436,0.090644207360109,"NO"
"65","66","2022-09-30T12:00:10.69Z","800.73","0","2","0","0","31","[1]","0.8","druid","2022-09-30","09:00:01","2022-09-30 09:00:01","0.82","-3.79821","37.1204416","10","0","751.69","f84ef104681e","1822","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",66,429089.961714945,4108531.58334674,429089.961714945,4108531.58334674,0.0131356850603686,"NO"
"66","67","2022-09-30T12:00:10.691Z","784.13","0","2","0","0","3","[1]","0.79","druid","2022-09-30","09:29:32","2022-09-30 09:29:32","0.89","-3.7981504","37.1204768","10","0","735.09","f84ef104681e","1771","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",67,429095.289284743,4108535.44386388,429095.289284743,4108535.44386388,0.00371289769246082,"NO"
"67","68","2022-09-30T12:00:10.692Z","797.31","138.6","2","0","0","3","[1]","0.84","druid","2022-09-30","09:59:33","2022-09-30 09:59:33","0.96","-3.7981068","37.1204832","9","1.4","748.26","f84ef104681e","1801","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",68,429099.168584163,4108536.12130621,429099.168584163,4108536.12130621,0.00218535300101368,"NO"
"68","69","2022-09-30T12:00:10.693Z","786.01","44.5","2","0","0","3","[1]","0.8","druid","2022-09-30","10:29:33","2022-09-30 10:29:33","0.85","-3.7890728","37.1076608","11","1.4","736.98","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",69,429889.907718549,4107106.91743297,429889.907718549,4107106.91743297,0.906923001932339,"NO"
"69","70","2022-09-30T12:00:10.695Z","805.73","38.6","2","0","0","3","[1]","0.66","druid","2022-09-30","10:59:33","2022-09-30 10:59:33","0.61","-3.788772","37.107984","15","0.1","756.7","f84ef104681e","1800","0","4056","NO_burst_boost","M","BBS","AD","SUR","AND","BBS_8856b",70,429916.932454054,4107142.55060591,429916.932454054,4107142.55060591,0.0248317729139227,"NO"
